ad_description,ad_last_update,air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,condition,construct_date,energetic_certif,floor,garage,garden,ground_size,heating,house_id,house_type,kitchen,lift,loc_city,loc_district,loc_full,loc_neigh,loc_street,loc_zone,m2_real,m2_useful,obtention_date,orientation,price,reduced_mobility,room_num,storage_room,swimming_pool,terrace,unfurnished
Inmueble de 103 m² ubicado en NERVA (Huelva).,Anuncio actualizado el 1 de abril,0,0,2,0,0,,,no indicado,,,0,,,84155206,Piso,,,Nerva,," , Nerva , El Andévalo, Huelva ",,,"El Andévalo, Huelva",103,,2019-04-13,,32750,0,3,0,0,0,
"Despensa, porche.,Tiene chimenea.",Anuncio actualizado el 24 de marzo,0,0,3,0,0,segunda mano/buen estado,,no indicado,,plaza de garaje incluida en el precio,0,,,83361434, Chalet adosado,,,Villanueva de los Castillejos,," , Villanueva de los Castillejos , El Andévalo, Huelva ",,,"El Andévalo, Huelva",150,,2019-04-13,,80000,0,4,1,0,1,
Inmueble de segunda mano de 86 m² con 3 habitaciones ubicado en Valverde del Camino (Huelva).,Anuncio actualizado el 10 de abril,0,0,1,0,0,segunda mano/buen estado,,no indicado,,,0,,,84419367,Piso,,,Valverde del Camino,," , Valverde del Camino , El Andévalo, Huelva ",,,"El Andévalo, Huelva",84,70,2019-04-13,,66000,0,3,0,0,0,
Adosado de segunda mano de 99 m² con 4 habitaciones ubicado en San Bartolomé de la Torre (Huelva).,Anuncio actualizado el 10 de abril,0,0,2,0,0,segunda mano/buen estado,,no indicado,,,0,,,84436287, Chalet pareado,,,San Bartolomé de la Torre,," , San Bartolomé de la Torre , El Andévalo, Huelva ",,,"El Andévalo, Huelva",99,,2019-04-13,,85500,0,4,0,0,0,
Inmueble de segunda mano de 105 m² con 3 habitaciones ubicado en Villanueva de los Castillejos (Huelva).,Anuncio actualizado el 10 de abril,0,0,2,0,0,segunda mano/buen estado,,no indicado,,,0,,,84436284,Piso,,,Villanueva de los Castillejos,," , Villanueva de los Castillejos , El Andévalo, Huelva ",,,"El Andévalo, Huelva",105,82,2019-04-13,,98500,0,3,0,0,0,
,Anuncio actualizado el 3 de marzo,0,1,1,1,0,segunda mano/buen estado,,no indicado,planta 5ª exterior,,0,,,31013787,Dúplex,,1,Minas de Riotinto,"Calle los cantos, 14"," Calle los cantos, 14 , Minas de Riotinto , El Andévalo, Huelva ",,,"El Andévalo, Huelva",64,,2019-04-13,sur,26000,1,3,0,0,0,
,Anuncio actualizado el 22 de marzo,0,0,1,0,0,segunda mano/para reformar,,no indicado,,,0,,,36949590, Casa de pueblo,,,Paymogo,"Calle del, 95"," Calle del, 95 , Paymogo , El Andévalo, Huelva ",,,"El Andévalo, Huelva",300,,2019-04-13,,30000,0,2,0,0,0,
,Anuncio actualizado el 9 de diciembre,0,0,2,0,0,segunda mano/buen estado,,no indicado,2 plantas,,0,,,81241722, Chalet pareado,,,Sanlucar de Guadiana,"Trasera Montes Gomez, 8"," Trasera Montes Gomez, 8 , Sanlucar de Guadiana , El Andévalo, Huelva ",,,"El Andévalo, Huelva",120,,2019-04-13,,120000,0,4,0,0,1,
,Anuncio actualizado el 7 de abril,0,0,sin baños,0,0,segunda mano/para reformar,,no indicado,2 plantas,,0,,,82020579, Casa de pueblo,,,Nerva,"Calle Marqués de Nerva, 2"," Calle Marqués de Nerva, 2 , Nerva , El Andévalo, Huelva ",,,"El Andévalo, Huelva",200,,2019-04-13,,42000,0,sin habitación,0,0,0,
,Anuncio actualizado el 1 de abril,0,0,2,1,0,segunda mano/buen estado,2007,,2 plantas,plaza de garaje incluida en el precio,0,,,1627400, Chalet pareado,,,Villanueva de los Castillejos,Urb. LA ALHAJA," Calle Prado de Osma, 1 , Urb. LA ALHAJA , Villanueva de los Castillejos , El Andévalo, Huelva ","Calle Prado de Osma, 1",,"El Andévalo, Huelva",130,,2019-04-13,"sur, oeste",99000,0,4,0,0,1,
,Anuncio actualizado el 4 de diciembre,0,0,2,0,0,segunda mano/buen estado,,en trámite,,plaza de garaje incluida en el precio,0,,,31453290, Casa de pueblo,,,San Bartolomé de la Torre,"finca agua de verano, 4"," finca agua de verano, 4 , San Bartolomé de la Torre , El Andévalo, Huelva ",,,"El Andévalo, Huelva",192,,2019-04-13,,380000,0,4,0,0,0,
,Anuncio actualizado el 27 de noviembre,1,0,1,0,1,segunda mano/buen estado,,,1 planta,,1,,,25719214, Finca rústica,,,Calañas,Pozo Blanco s/n," Pozo Blanco s/n , Calañas , El Andévalo, Huelva ",,,"El Andévalo, Huelva",3000,,2019-04-13,"norte, este, oeste",40000,0,2,0,0,1,
,Anuncio actualizado el 7 de febrero,0,0,1,0,0,segunda mano/buen estado,,en trámite,,,0,,,39889769, Casa de pueblo,,,Minas de Riotinto,"Calle Seneca, 54"," Calle Seneca, 54 , Minas de Riotinto , El Andévalo, Huelva ",,,"El Andévalo, Huelva",70,,2019-04-13,,54000,0,3,0,0,0,
"Magnifica ocasión de ser propietario de una casa de campo en Tharsis con escrituras. Superficie construida de 65 M2. Muy buen precio. Vivienda para reformar. Presupuesto estimado de reforma 15,000 €.",Anuncio actualizado el 27 de septiembre,0,0,2,0,0,segunda mano/para reformar,1935,no indicado,,,0,,,81814721, Casa o chalet,,,Alosno,," , Alosno , El Andévalo, Huelva ",,,"El Andévalo, Huelva",62,55,2019-04-13,,25000,0,3,0,0,0,
,Anuncio actualizado el 11 de noviembre,0,0,2,0,0,segunda mano/buen estado,,no indicado,2 plantas,,0,,,82205158, Casa o chalet independiente,,,Minas de Riotinto,"Calle Santa Barbara, 38"," Calle Santa Barbara, 38 , Minas de Riotinto , El Andévalo, Huelva ",,,"El Andévalo, Huelva",90,,2019-04-13,,45000,0,3,0,0,0,
,Anuncio actualizado el 10 de diciembre,0,0,2,0,1,segunda mano/buen estado,,no indicado,2 plantas,plaza de garaje incluida en el precio,0,,,82695655, Casa de pueblo,,,Valverde del Camino,"Calle nueva, 35"," Calle nueva, 35 , Valverde del Camino , El Andévalo, Huelva ",,,"El Andévalo, Huelva",240,,2019-04-13,,150000,0,7,0,0,1,
,Anuncio actualizado el 14 de febrero,0,0,1,0,1,segunda mano/buen estado,,no indicado,1 planta,plaza de garaje incluida en el precio,1,,,84267578, Finca rústica,,,Zalamea la Real,"Carretera A-478, 3 km"," Carretera A-478, 3 km , Zalamea la Real , El Andévalo, Huelva ",,,"El Andévalo, Huelva",20000,,2019-04-13,,190000,0,2,0,0,1,
,Anuncio actualizado el 22 de febrero,0,0,1,0,0,segunda mano/buen estado,,en trámite,,,0,,,31392688, Casa de pueblo,,,El Campillo,"Calle almeria, 37"," Calle almeria, 37 , El Campillo , El Andévalo, Huelva ",,,"El Andévalo, Huelva",50,,2019-04-13,,27000,0,2,0,0,0,
"Es nueva y está acabada por dentro. En planta baja tiene cocina y salón comedor con chimenea, una habitación y un baño. Frente a la cocina patio interior y trastero con acceso desde la calle. La primera planta se divide en 3 habitaciones y un baño., la casa dispone de:,patio.",Anuncio actualizado el 8 de abril,0,0,2,0,0,segunda mano/buen estado,,no indicado,1 planta,,0,,,323330, Casa o chalet independiente,,,Calañas,"Calle Server Ocho de Albornoz, 23"," Calle Server Ocho de Albornoz, 23 , Calañas , El Andévalo, Huelva ",,,"El Andévalo, Huelva",110,100,2019-04-13,"sur, este",125000,0,4,1,0,1,
"Dos casas unidas y escriturada recientemente cómo una sola, una de ellas con suelo hidráulico y techo abuardillado de madera. El tejado se reformó por problemas de humedades, el resto de la casa esta bien pero necesita reforma para vivir (instalación de agua).",Anuncio actualizado el 14 de noviembre,0,0,1,0,0,segunda mano/para reformar,,no indicado,1 planta,,0,,,32167829, Casa de pueblo,,,Nerva,"Calle menendez pelayo, 22 ,24"," Calle menendez pelayo, 22 ,24 , Nerva , El Andévalo, Huelva ",,,"El Andévalo, Huelva",115,105,2019-04-13,,38000,0,3,0,0,0,
"Chalet en venta, con 250m2 de supefc. y 8500 de parcela, a 1.5 km de San Bartolomé tiene pozo, alberca 5 habitaciones trastero garaje y granero, esta a 200 de parada de autobús, buena tierra ideal para cultivos o bien para recreo cerca de la sierra y de las playas tambien tiene luz, gran chimenea.",más de 5 meses sin actualizar,0,0,2,1,0,segunda mano/para reformar,,no indicado,1 planta,plaza de garaje incluida en el precio,0,,,37984243, Casa o chalet independiente,,,San Bartolomé de la Torre,c/agua verano s/n," c/agua verano s/n , San Bartolomé de la Torre , El Andévalo, Huelva ",,,"El Andévalo, Huelva",8500,150,2019-04-13,norte,125000,0,5,1,1,1,
"Casa a reformar con dos habitaciones, salita, salòn, cocina y baño. Con patio exterior con limonero. Entrada principal y otra auxiliar, a través del patio, a otra calle. Barbacoa en patio. Amplio doblado ( buhardilla ) con altura de 3.50 mts. Entrada auxiliar situada en la calle principal de la aldea. Fàcil aparcamiento.",Anuncio actualizado el 7 de abril,0,0,1,0,0,segunda mano/para reformar,,no indicado,1 planta,,0,,,82573481, Casa de pueblo,,,Zalamea la Real,"Calle De La Iglesia, 23"," Calle De La Iglesia, 23 , Zalamea la Real , El Andévalo, Huelva ",,,"El Andévalo, Huelva",25,,2019-04-13,oeste,17500,0,2,0,0,0,
"-está al lado de la carretera N-435 y por tanto el acceso es a través de la mencionada vía, inmejorable situación, también tiene amplio patio en la parte trasera y terrenito para crear tu propio huerto.",Anuncio actualizado el 31 de marzo,0,0,1,0,0,segunda mano/buen estado,,inmueble exento,,plaza de garaje incluida en el precio,0,,,83575136, Casa o chalet independiente,,,Zalamea la Real,N-435 s/n," N-435 s/n , Zalamea la Real , El Andévalo, Huelva ",,,"El Andévalo, Huelva",300,,2019-04-13,,78000,0,3,0,0,1,
"Impresionante Chalet ideal para disfrutar de la vida rural, de la tranquilidad a menos de 30 minutos de las playas de Huelva y de Portugal, junto a la piscina Municipal.",Anuncio actualizado el 27 de enero,0,0,2,0,0,segunda mano/buen estado,,no indicado,2 plantas,plaza de garaje incluida en el precio,0,,,27465343, Casa o chalet independiente,,,El Almendro,"Calle Palmera Trasera, 1"," Calle Palmera Trasera, 1 , El Almendro , El Andévalo, Huelva ",,,"El Andévalo, Huelva",290,,2019-04-13,,190000,1,4,0,0,0,
"Calle sevilla. Casa chalet en el campillo huelva, precio a convenir, superficie de 300 metros cuadrados, con posibilidad de construir 3 viviendas. Próximo a la zona de las minas de Riotinto. Planta de arriba diáfana. Planta baja con patio y además de salón, cocina, baño y habitaciones tiene un taller diáfano con posibilidad de construir. atiendo wasap.",Anuncio actualizado el 10 de marzo,0,0,1,0,0,segunda mano/para reformar,,no indicado,2 plantas,plaza de garaje incluida en el precio,0,,,29037037, Casa o chalet independiente,,,El Campillo,"Calle Sevilla, 1"," Calle Sevilla, 1 , El Campillo , El Andévalo, Huelva ",,,"El Andévalo, Huelva",300,278,2019-04-13,,80000,0,3,0,0,0,
Grandes Vistas con mucha luz.,Anuncio actualizado el 21 de marzo,1,0,1,1,0,segunda mano/buen estado,,en trámite,planta 1ª exterior,,0,,,29136235,Dúplex,,1,Minas de Riotinto,"los Cantos bloque 1º Galeria Baja, 5"," los Cantos bloque 1º Galeria Baja, 5 , Minas de Riotinto , El Andévalo, Huelva ",,,"El Andévalo, Huelva",80,,2019-04-13,,45000,0,3,1,0,1,
"Chalet pareado de esquina, orientación sur. Terraza jardin y plaza de garaje. En planta baja: salón comedor, cocina, patio/terraza, 1 habitación y 1 cuarto de baño. Planta alta 3 habitaciones y 1 cuarto de baño. Preparado para poder hacer otra habitación.",Anuncio actualizado el 7 de abril,0,0,2,1,0,segunda mano/buen estado,,no indicado,2 plantas,plaza de garaje incluida en el precio,1,,,29237832, Chalet pareado,,,Villanueva de los Castillejos,"Calle Cirocho, 23"," Calle Cirocho, 23 , Villanueva de los Castillejos , El Andévalo, Huelva ",,,"El Andévalo, Huelva",200,185,2019-04-13,sur,97500,0,4,0,0,1,
"Dispone de dos plantas. La planta baja consta de 4 habitaciones, un gran salón y una amplia sala de estar, 1 cuarto de baño y 1 aseo. Cocina con amplia despensa aparte. Patio interior y un lavadero. En la parte superior hay una azotea, un doblado y un trastero.",Anuncio actualizado el 1 de abril,0,0,2,0,1,segunda mano/buen estado,,en trámite,,,0,,,34257192, Casa de pueblo,,,Nerva,"Calle lepanto, 6"," Calle lepanto, 6 , Nerva , El Andévalo, Huelva ",,,"El Andévalo, Huelva",145,,2019-04-13,,70000,0,4,1,0,0,
"Casa planta baja con buardilla. Tres habitaciones, dos exteriores, otra interior. Cocina y salón todo en un mismo espacio. Nueva construcción, pendiente finalizar el baño y aseo. Tejado, suelos, muros, todo nuevo. Posee un pequeño patio interior. Sin problemas de aparcamiento, frente a la casa. Sin amueblar, pendiente enganche de la luz.",Anuncio actualizado el 24 de marzo,0,0,2,0,0,segunda mano/buen estado,,no indicado,2 plantas,,0,,,35859215, Casa de pueblo,,,El Campillo,"Calle San Vicente, 13"," Calle San Vicente, 13 , El Campillo , El Andévalo, Huelva ",,,"El Andévalo, Huelva",134,,2019-04-13,,45000,0,3,0,0,0,
El inmueble hay que reformarlo por completo.,Anuncio actualizado el 12 de marzo,0,0,1,0,0,segunda mano/para reformar,,no indicado,,,0,,,38039800, Casa o chalet independiente,,,Minas de Riotinto,"Calle Elias Serrano, 35"," Calle Elias Serrano, 35 , Minas de Riotinto , El Andévalo, Huelva ",,,"El Andévalo, Huelva",80,,2019-04-13,,9000,0,2,0,0,0,
"Centro: al lado de ayuntamiento e iglesia.,Se vende Bar, piso y casa contigüa.,Bar y piso = 258 m2 Casa = 137 m2,Total = 395 m2,Necesita reforma.",Anuncio actualizado el 7 de abril,0,0,1,0,0,segunda mano/para reformar,,en trámite,2 plantas,,0,,,38858220, Casa o chalet independiente,,,Santa Barbara de Casa,"Calle Rica, 1"," Calle Rica, 1 , Santa Barbara de Casa , El Andévalo, Huelva ",,,"El Andévalo, Huelva",395,,2019-04-13,,150000,0,3,0,0,0,
"Terraza de 65 m2, buhardilla, excelentes calidades.",Anuncio actualizado el 21 de febrero,0,0,2,0,0,segunda mano/buen estado,,en trámite,bajo exterior,,0,,,40034965,Piso,,0,Villanueva de los Castillejos,"Calle Mesones, 134"," Calle Mesones, 134 , Villanueva de los Castillejos , El Andévalo, Huelva ",,,"El Andévalo, Huelva",145,,2019-04-13,,150000,0,3,0,0,1,
"Se vende piso de 2 plantas reformado y amueblado. Consta de 3 habitaciones, 2 cuartos de baño, cocina, patio, doblado, opcion de hacer otra habitacion grande. zona centrica. Cerca de la frontera con portugal donde hicieron el puente para acceder facilmente y conocer pueblos vecinos portugueses.",Anuncio actualizado el 19 de marzo,0,0,2,0,0,segunda mano/buen estado,,no indicado,bajo exterior,,0,,,40189310,Dúplex,,0,El Granado,"Calle Juan Ramon Jimenez, 13"," Calle Juan Ramon Jimenez, 13 , El Granado , El Andévalo, Huelva ",,,"El Andévalo, Huelva",85,,2019-04-13,,65000,0,3,0,0,0,
precio negociable.,Anuncio actualizado el 21 de marzo,0,0,1,0,0,segunda mano/para reformar,,no indicado,1 planta,,0,,,40529421, Casa de pueblo,,,Nerva,"Calle Viriato, 33"," Calle Viriato, 33 , Nerva , El Andévalo, Huelva ",,,"El Andévalo, Huelva",75,54,2019-04-13,,20000,0,2,0,0,0,
"Bonita parcela de casi 5000m2 con casa de estilo nordico que consta de salon, 2 dormitorios, cocina y baño.,Terraza que rodea la casa, Pozo artesiano. Ideal para loa amantes de la naturaleza. Electricidad y alguna reforma a prever. Posibilidada de poner placas solares. Contactar Emilio al 602634419.",Anuncio actualizado el 7 de abril,0,1,1,0,1,segunda mano/para reformar,,,1 planta,,0,,,81931698, Finca rústica,,,Valverde del Camino,"N-435, 202 km"," N-435, 202 km , Valverde del Camino , El Andévalo, Huelva ",,,"El Andévalo, Huelva",4860,,2019-04-13,,58000,0,2,0,0,1,
Bajada de precio ahora solo 55000€.,Anuncio actualizado el 18 de febrero,0,0,1,0,0,segunda mano/para reformar,,no indicado,,,0,,,82654866, Finca rústica,,,San Bartolomé de la Torre,san bartolome d ela torre s/n," san bartolome d ela torre s/n , San Bartolomé de la Torre , El Andévalo, Huelva ",,,"El Andévalo, Huelva",18000,,2019-04-13,,55000,0,1,0,0,0,
Además tiene una bodega con chimenea.,Anuncio actualizado el 10 de marzo,1,0,2,0,1,segunda mano/buen estado,,no indicado,,,0,,,82655736, Finca rústica,,,Valverde del Camino,Carretera n-435 s/n," Carretera n-435 s/n , Valverde del Camino , El Andévalo, Huelva ",,,"El Andévalo, Huelva",120,,2019-04-13,,180000,0,5,0,0,0,
"Cocina nueva en excelente estado con muebles de alta calidad. La casa es muy soleada y está prácticamente nueva, en una zona tranquila y bien comunicada, con zona de aparcamiento frente a la vivienda.",Anuncio actualizado el 26 de diciembre,0,1,3,1,0,segunda mano/buen estado,,inmueble exento,2 plantas,,0,,,82901100, Chalet adosado,,,Valverde del Camino,"Calle Concordia, 41"," Calle Concordia, 41 , Valverde del Camino , El Andévalo, Huelva ",,,"El Andévalo, Huelva",180,,2019-04-13,,150000,0,3,0,0,1,
Bonita casa céntrica en valverde del camino cerca de ayuntamiento. Centro salud. Supermercados a muy buena ubicación. Es una casa en planta baja con tres dormitorios y un piso con otros tres todo exterior más azotea. Necesita reforma tejado. Aceptaría permuta por piso en centro de Huelva.,Anuncio actualizado el 9 de diciembre,1,0,2,0,0,segunda mano/para reformar,,no indicado,2 plantas,,0,,,83004518, Casa o chalet independiente,,,Valverde del Camino,"Calle del Duque, 77"," Calle del Duque, 77 , Valverde del Camino , El Andévalo, Huelva ",,,"El Andévalo, Huelva",180,,2019-04-13,,55000,0,6,0,0,1,
"Piso totalmente reformado, tarima flotante en todo el piso barcon añadido al salón, garaje para dos coches.",Anuncio actualizado el 19 de noviembre,1,0,2,1,0,segunda mano/buen estado,,,planta 1ª exterior,plaza de garaje incluida en el precio,0,,,83033282,Piso,,0,Minas de Riotinto,Urb. Al dado del hospital," Avenida Ricardo Baroja, 3 Bqextrellasd , Urb. Al dado del hospital , Minas de Riotinto , El Andévalo, Huelva ","Avenida Ricardo Baroja, 3 Bqextrellasd",,"El Andévalo, Huelva",145,115,2019-04-13,sur,107000,0,4,0,0,0,
Patio.,Anuncio actualizado el 5 de diciembre,0,0,1,0,0,segunda mano/para reformar,,no indicado,,,0,,,83110024, Casa de pueblo,,,Minas de Riotinto,"Calle Fenicios, 40"," Calle Fenicios, 40 , Minas de Riotinto , El Andévalo, Huelva ",,,"El Andévalo, Huelva",60,,2019-04-13,,8000,0,2,0,0,0,
Casa independiente con 3 fachadas. Calle Alameda 74.,Anuncio actualizado el 6 de enero,1,0,1,0,0,segunda mano/buen estado,,,1 planta,plaza de garaje incluida en el precio,1,,calefacción central,83653795, Casa o chalet independiente,,,Zalamea la Real,"Calle de Juan Díaz González, 74"," Calle de Juan Díaz González, 74 , Zalamea la Real , El Andévalo, Huelva ",,,"El Andévalo, Huelva",120,120,2019-04-13,sur,100000,1,5,1,0,1,
"Patio interior de 8m2.,Dispone de una casilla enfrente de la casa, donde se puede habilitar una plaza de garage.",Anuncio actualizado el 20 de febrero,0,0,1,0,0,segunda mano/para reformar,,no indicado,1 planta,,0,,,35259247, Casa de pueblo,,,Calañas,"Calle San Dionisio, 1"," Calle San Dionisio, 1 , Calañas , El Andévalo, Huelva ",,,"El Andévalo, Huelva",72,,2019-04-13,,38000,0,3,0,0,0,
"Fantástica casa, bien conservada y en buena zona,Casa de 117 m2, distribuida en dos plantas. En la panta baja hay un amplio comedor de 22 m2 con chimenea, aseo y cocina con salida a gran patio de 60m2. Tiene garaje en la misma planta de 17m2,En la planta de arriba hay 3 habitaciones dobles y un baño.,Muy bien situada, con los comercios y colegio cercano.",Anuncio actualizado el 9 de abril,0,0,2,0,0,segunda mano/buen estado,,en trámite,2 plantas,plaza de garaje incluida en el precio,0,,,84461498, Chalet adosado,,,Villanueva de los Castillejos,"Calle San Matias, 5"," Calle San Matias, 5 , Villanueva de los Castillejos , El Andévalo, Huelva ",,,"El Andévalo, Huelva",117,,2019-04-13,,100000,0,3,0,0,1,
,Anuncio actualizado el 1 de abril,0,0,2,1,0,segunda mano/buen estado,2007,,2 plantas,plaza de garaje incluida en el precio,1,,,1627403, Chalet adosado,,,Villanueva de los Castillejos,Urb. los tres molinos," Carretera Huelva-Rosal, 1 , Urb. los tres molinos , Villanueva de los Castillejos , El Andévalo, Huelva ","Carretera Huelva-Rosal, 1",,"El Andévalo, Huelva",106,,2019-04-13,"sur, oeste",86000,1,3,0,1,1,
,Anuncio actualizado el 12 de febrero,0,0,2,1,0,segunda mano/buen estado,,no indicado,2 plantas,,0,,,26772622, Chalet adosado,,,Villanueva de los Castillejos,"Calle el Granado, 23"," Calle el Granado, 23 , Villanueva de los Castillejos , El Andévalo, Huelva ",,,"El Andévalo, Huelva",105,,2019-04-13,,130000,0,3,0,1,0,
,Anuncio actualizado el 7 de abril,0,0,1,1,0,segunda mano/buen estado,,no indicado,2 plantas,,0,,,30345370, Casa o chalet independiente,,,Valverde del Camino,"Calle Lucía Ramírez, 53"," Calle Lucía Ramírez, 53 , Valverde del Camino , El Andévalo, Huelva ",,,"El Andévalo, Huelva",140,,2019-04-13,"este, oeste",100000,0,2,1,0,1,
,Anuncio actualizado el 13 de enero,0,1,1,0,1,segunda mano/buen estado,,,2 plantas,,0,,,31306328, Casa de pueblo,,,Puebla de Guzman,"Calle misa, 7"," Calle misa, 7 , Puebla de Guzman , El Andévalo, Huelva ",,,"El Andévalo, Huelva",350,,2019-04-13,,105000,0,4,0,0,1,
,Anuncio actualizado el 31 de marzo,0,0,3,0,0,segunda mano/buen estado,,no indicado,2 plantas,,0,,,34604165, Chalet adosado,,,Minas de Riotinto,"barriada bella vista, 49"," barriada bella vista, 49 , Minas de Riotinto , El Andévalo, Huelva ",,,"El Andévalo, Huelva",1000,,2019-04-13,,420000,0,5,0,0,0,
,Anuncio actualizado el 11 de enero,0,0,1,0,0,segunda mano/buen estado,,no indicado,2 plantas,,0,,,35258939, Casa de pueblo,,,Paymogo,"Calle la Plaza, 28"," Calle la Plaza, 28 , Paymogo , El Andévalo, Huelva ",,,"El Andévalo, Huelva",150,,2019-04-13,,50000,0,3,0,0,0,
,Anuncio actualizado el 15 de marzo,1,1,2,1,0,segunda mano/buen estado,,no indicado,planta 3ª exterior,,0,,,36638886,Ático,,0,Nerva,"Calle María Cristina, 11"," Calle María Cristina, 11 , Nerva , El Andévalo, Huelva ",,,"El Andévalo, Huelva",121,,2019-04-13,,63500,0,3,1,0,1,
,Anuncio actualizado el 15 de febrero,0,0,2,0,0,segunda mano/buen estado,,no indicado,2 plantas,,0,,,36690498, Casa de pueblo,,,El Campillo,"Calle Almeria, 7"," Calle Almeria, 7 , El Campillo , El Andévalo, Huelva ",,,"El Andévalo, Huelva",173,,2019-04-13,,90000,0,5,1,0,0,
,Anuncio actualizado el 2 de marzo,0,0,2,0,1,segunda mano/buen estado,,no indicado,1 planta,,0,,,36848600, Casa de pueblo,,,Zalamea la Real,"Calle Tejada, 8"," Calle Tejada, 8 , Zalamea la Real , El Andévalo, Huelva ",,,"El Andévalo, Huelva",25,,2019-04-13,,80000,0,4,0,0,1,
,Anuncio actualizado el 7 de abril,0,0,3,0,0,segunda mano/buen estado,,no indicado,2 plantas,,0,,,36848626, Casa de pueblo,,,Valverde del Camino,"Calle Valle de la Fuente, 11"," Calle Valle de la Fuente, 11 , Valverde del Camino , El Andévalo, Huelva ",,,"El Andévalo, Huelva",382,,2019-04-13,,450000,0,5,1,0,1,
,Anuncio actualizado el 8 de abril,1,0,1,0,1,segunda mano/buen estado,,no indicado,1 planta,,1,,calefacción individual,36867755, Finca rústica,,,Zalamea la Real,Calle las Viñas s/n," Calle las Viñas s/n , Zalamea la Real , El Andévalo, Huelva ",,,"El Andévalo, Huelva",7500,,2019-04-13,,99500,0,3,1,1,1,
,Anuncio actualizado el 20 de enero,0,0,1,0,0,segunda mano/buen estado,,en trámite,1 planta,plaza de garaje incluida en el precio,0,,,38389425, Casa o chalet independiente,,,Villanueva de los Castillejos,"Lugar Tariquejo, 46"," Lugar Tariquejo, 46 , Villanueva de los Castillejos , El Andévalo, Huelva ",,,"El Andévalo, Huelva",1000,,2019-04-13,,95000,0,3,0,0,0,
,Anuncio actualizado el 11 de febrero,0,1,2,0,1,segunda mano/buen estado,,no indicado,1 planta,plaza de garaje incluida en el precio,0,,,39780788, Finca rústica,,,El Cerro de Andévalo,"Carretera HV-1421, 1 km"," Carretera HV-1421, 1 km , El Cerro de Andévalo , El Andévalo, Huelva ",,,"El Andévalo, Huelva",40000,,2019-04-13,,150000,0,4,0,0,0,
"Casa adosada distribuida en dos dormitorios, salon comedor, cocina independiente, baño y ampliio jardin delantero de aproximadamente 20 M2.",Anuncio actualizado el 19 de diciembre,0,0,1,0,0,segunda mano/para reformar,1952,no indicado,,,0,,,81814720, Casa o chalet,,,Tharsis,," , Tharsis , El Andévalo, Huelva ",,,"El Andévalo, Huelva",90,66,2019-04-13,"sur, este",30000,0,3,0,0,1,
"Casa 2 dormitorios dobles, salon comedor con cocina americana muy amplio, año y aseo. Amplia terraza. Estado de conservacion bueno. Sin barreras arquitectónicas.,CALIDADES: Soleria de gres, carpinteria exterior aluminio lacado, carpinteria interior sapelly. ,Anexos: ,ENTORNO: Plaza del Minero, Colegio Publico Argantonio.",Anuncio actualizado el 28 de diciembre,0,0,2,0,0,segunda mano/buen estado,,no indicado,,,0,,,82385685, Casa o chalet,,,Tharsis,," , Tharsis , El Andévalo, Huelva ",,,"El Andévalo, Huelva",85,53,2019-04-13,,40000,0,2,0,0,1,
"Vivienda unifamiliar adosada, planta baja, doble fachada y acceso. Distribuida en 3 dormitorios, salón comedor, cocina, sala y pequeño patio interior. La vivienda necesita reforma general.",Anuncio actualizado el 2 de marzo,0,0,1,0,0,segunda mano/para reformar,1955,no indicado,,,0,,,82845913, Chalet adosado,,,Tharsis,," , Tharsis , El Andévalo, Huelva ",,,"El Andévalo, Huelva",80,69,2019-04-13,,21550,0,3,0,0,0,
"Vivienda unifamiliar adosada en esquina, planta baja, doble fachada y acceso. Distribuida en 3 dormitorios, salón comedor, cocina, sala y pequeño patio interior. La vivienda necesita reforma general.",Anuncio actualizado el 2 de marzo,0,0,1,0,0,segunda mano/para reformar,1955,no indicado,,,0,,,82845918, Chalet adosado,,,Tharsis,," , Tharsis , El Andévalo, Huelva ",,,"El Andévalo, Huelva",83,71,2019-04-13,,26750,0,3,0,0,0,
"Vivienda adosada de 4 dormitorios y gran patio trasero con acceso para coches. Planta baja: Salon comedor, cocina, dormitorio y aseo. Patio de aproximadamente 40 M2 en la fachada posterior de la vivienda. Planta Alta: Tres dormitorios y un baño. Estado de conservación con pintura y pequeñas actuaciones se quedaria excelente.,Anexos: Acceso con coche al patio trasero.",Anuncio actualizado el 9 de marzo,0,0,2,0,0,segunda mano/buen estado,2006,no indicado,2 plantas,,0,,,82942466, Chalet adosado,,,San Bartolomé de la Torre,," , San Bartolomé de la Torre , El Andévalo, Huelva ",,,"El Andévalo, Huelva",110,95,2019-04-13,"norte, este",85500,0,4,0,0,1,
,Anuncio actualizado el 26 de noviembre,0,0,1,0,0,segunda mano/buen estado,,no indicado,2 plantas,,0,,,31343074, Chalet adosado,,,San Bartolomé de la Torre,"Calle lepanto, 29"," Calle lepanto, 29 , San Bartolomé de la Torre , El Andévalo, Huelva ",,,"El Andévalo, Huelva",80,,2019-04-13,,75000,0,2,0,0,0,
,Anuncio actualizado el 29 de noviembre,0,0,1,0,0,segunda mano/buen estado,,no indicado,,,0,,,28956190, Chalet adosado,,,Tharsis,"Calle Ramon y Cajal, 39"," Calle Ramon y Cajal, 39 , Tharsis , El Andévalo, Huelva ",,,"El Andévalo, Huelva",114,,2019-04-13,,33000,0,3,0,0,0,
