ad_description,ad_last_update,air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,condition,construct_date,energetic_certif,floor,garage,garden,ground_size,heating,house_id,house_type,kitchen,lift,loc_city,loc_district,loc_full,loc_neigh,loc_street,loc_zone,m2_real,m2_useful,obtention_date,orientation,price,reduced_mobility,room_num,storage_room,swimming_pool,terrace,unfurnished
"Se vende gran casa/chalet cerca del parador de Breña Baja, enclavada en lugar tranquilo con buenas vistas a montaña y mar. Planta baja se encuentra salón-recibidor, sala de estar y garaje para cuatro coche, también encontramos zona de barbacoa y piscina. En primera planta se encuentra cocina de 27 m2, gran salón con chimenea y vistas al mar, dormitorio con baño y vestidor, otro dormitorio, otro baño un cuarto de estar. Segunda planta tenemos un salón 3 dormitorios, uno de ellos con baño-yacusi y otro baño.,Total 7 dormitorios y 5 baños, y una superficie de 500 construidos incluyendo terraza anexas a la vivienda, anclada en una parcela de 300 m2 (parte de ella asentamiento rural).,La Palma, Reserva Mundial de la Biosfera:,En pleno Océano Atlántico se encuentra la isla de La Palma, una Reserva de la Biosfera de 706 km2 que ofrece infinidad de posibilidades para un ritmo de vida relajado y benigno. El mercado inmobiliario en La Palma ofrece para esto una gran selección de inmuebles en plena naturaleza predominantemente intacta y a precios razonables.,En la isla de La Palma, la más noroccidental de las Islas Canarias, vivimos algo más de ochenta mil personas. De sus habitantes, los “palmeros”, dicen que “nunca tenemos prisa” y que somos “gente amable”. De esto nos gusta pensar que es así, e intentar ser consecuentes con ello. En los tiempos que vivimos actualmente, en lo que todo debe ser rápido y sin descanso, nos gusta tomarnos la vida sin agobios, sin prisa pero sin pausa, y tener la capacidad de decidir, al menos un poco, sobre nuestro tiempo sobre este lugar maravilloso.,Aquí, con nosotros podrás adquirir con plena confianza la casa de tus sueños, ya que serás asesorado por profesionales de la propiedad. Cuando hagas un recorrido por nuestra web, veras casas de campo en Garafia y Puntagorda que están al norte de La Palma. Terrenos y fincas en La Vila Mazo, Chalets y casas terreras en Las Breñas. En Santa Cruz de La Palma te podemos ofrecer tenemos y una gran oferta de pisos, casas típicas palmeras, e incluso inmuebles para reformar o parcelas para ser construidas, también disponemos de inmuebles emblemáticos dentro del casco histórico. En el Valle de Aridane disponemos de varios chalets y casas terreras esplendidas. Tazacorte o Fuencaliente, lugares conocidos por sus espectaculares puestas de sol, disponemos de apartamentos con vistas al mar y casas unifamiliares. En Canarias Real Estate encontraras casas rurales aptas para la explotación turística, o fincas en la montaña para amantes de las estrellas y tranquilidad. Resumiendo, diremos que Katha Canarias Real Estate es el sitio más apropiado para comprar, vender o alquilar tu propiedad en La Palma.,Recuerda que la mejor inversión que puedas hacer en tu vida, debería estar relacionada con tu salud y la de los tuyos. La Palma es sinónimo de paz y tranquilidad. Nosotros te ayudamos hacer tus sueños realidad. Nuestras oficinas con sus asesores en Los Cancajos y Tazacorte se encuentran a tu disposición, independientemente de tus necesidades. Te ofrecemos servicio tasaciones y valoraciones inmobiliarias, te asesoramos a la hora de vender o comprar tu casa en La Palma.",Anuncio actualizado el 15 de febrero,0,0,5,0,0,segunda mano/buen estado,,,,,0,,,82750207, Casa o chalet independiente,,,Breña Baja,," , Breña Baja , La Palma, Santa Cruz de Tenerife ",,,"La Palma, Santa Cruz de Tenerife",3000,,2019-04-14,,750000,0,7,0,0,1,
"Espectacular finca de 400.000m2 situado entre el mar y la montaña en el Sur de la isla de La Palma, municipio de Fuencaliente. La finca dispone de varias edificaciones pequeñas + una casa de 2 plantas.,La Palma, Reserva Mundial de la Biosfera:,En pleno Océano Atlántico se encuentra la isla de La Palma, una Reserva de la Biosfera de 706 km2 que ofrece infinidad de posibilidades para un ritmo de vida relajado y benigno. El mercado inmobiliario en La Palma ofrece para esto una gran selección de inmuebles en plena naturaleza predominantemente intacta y a precios razonables.,En la isla de La Palma, la más noroccidental de las Islas Canarias, vivimos algo más de ochenta mil personas. De sus habitantes, los “palmeros”, dicen que “nunca tenemos prisa” y que somos “gente amable”. De esto nos gusta pensar que es así, e intentar ser consecuentes con ello. En los tiempos que vivimos actualmente, en lo que todo debe ser rápido y sin descanso, nos gusta tomarnos la vida sin agobios, sin prisa pero sin pausa, y tener la capacidad de decidir, al menos un poco, sobre nuestro tiempo sobre este lugar maravilloso.,Aquí, con nosotros podrás adquirir con plena confianza la casa de tus sueños, ya que serás asesorado por profesionales de la propiedad. Cuando hagas un recorrido por nuestra web, veras casas de campo en Garafia y Puntagorda que están al norte de La Palma. Terrenos y fincas en La Vila Mazo, Chalets y casas terreras en Las Breñas. En Santa Cruz de La Palma te podemos ofrecer tenemos y una gran oferta de pisos, casas típicas palmeras, e incluso inmuebles para reformar o parcelas para ser construidas, también disponemos de inmuebles emblemáticos dentro del casco histórico. En el Valle de Aridane disponemos de varios chalets y casas terreras esplendidas. Tazacorte o Fuencaliente, lugares conocidos por sus espectaculares puestas de sol, disponemos de apartamentos con vistas al mar y casas unifamiliares. En Canarias Real Estate encontraras casas rurales aptas para la explotación turística, o fincas en la montaña para amantes de las estrellas y tranquilidad. Resumiendo, diremos que Katha Canarias Real Estate es el sitio más apropiado para comprar, vender o alquilar tu propiedad en La Palma.,Recuerda que la mejor inversión que puedas hacer en tu vida, debería estar relacionada con tu salud y la de los tuyos. La Palma es sinónimo de paz y tranquilidad. Nosotros te ayudamos hacer tus sueños realidad. Nuestras oficinas con sus asesores en Los Cancajos y Tazacorte se encuentran a tu disposición, independientemente de tus necesidades. Te ofrecemos servicio tasaciones y valoraciones inmobiliarias, te asesoramos a la hora de vender o comprar tu casa en La Palma.",Anuncio actualizado el 23 de enero,0,0,1,0,0,segunda mano/buen estado,,,2 plantas,,0,,,82750220, Casa o chalet independiente,,,Fuencaliente de la Palma,," , Fuencaliente de la Palma , La Palma, Santa Cruz de Tenerife ",,,"La Palma, Santa Cruz de Tenerife",400000,,2019-04-14,,250000,0,2,0,0,0,
"Se vende gran casa de dos plantas en Los Llanos de Aridane. Perteneciente al municipio de Los Llanos de Aridane, esta gran casa se encuentra ubicada en el barrio de Los Barros a 800 metros sobre el nivel del mar.,La vivienda cuenta con 4.794 mm2 de terreno completamente vallado y delimitado. Sobre el terreno nos encontramos con la casa, varias huertas con riego por aspersión, aguacateros en producción y la piscina. ,Con sus 540m2 de construcción, ésta gran casa cuenta con cinco gran dormitorios de los cuales uno tiene acceso directo a la terraza, ésta con vistas al océano atlántico; una amplia cocina; varias salas de estar, una con chimenea y acceso a la terraza y otra con acceso a la piscina; un gran comedor, éste también con acceso a la terraza; cuatro cuartos de baño completos y un aseo; varios altillos por terminar; un cuarto de lavandería con acceso al garaje y a la vivienda; una terraza frontal con vistas al océano atlántico; un garaje para varios vehículos; una bodega; una piscina con su terraza. La vivienda se vende semi amueblada y necesita alguna reforma y actualización.,La Palma, Reserva Mundial de la Biosfera:,En pleno Océano Atlántico se encuentra la isla de La Palma, una Reserva de la Biosfera de 706 km2 que ofrece infinidad de posibilidades para un ritmo de vida relajado y benigno. El mercado inmobiliario en La Palma ofrece para esto una gran selección de inmuebles en plena naturaleza predominantemente intacta y a precios razonables.,En la isla de La Palma, la más noroccidental de las Islas Canarias, vivimos algo más de ochenta mil personas. De sus habitantes, los “palmeros”, dicen que “nunca tenemos prisa” y que somos “gente amable”. De esto nos gusta pensar que es así, e intentar ser consecuentes con ello. En los tiempos que vivimos actualmente, en lo que todo debe ser rápido y sin descanso, nos gusta tomarnos la vida sin agobios, sin prisa pero sin pausa, y tener la capacidad de decidir, al menos un poco, sobre nuestro tiempo sobre este lugar maravilloso.,Aquí, con nosotros podrás adquirir con plena confianza la casa de tus sueños, ya que serás asesorado por profesionales de la propiedad. Cuando hagas un recorrido por nuestra web, veras casas de campo en Garafia y Puntagorda que están al norte de La Palma. Terrenos y fincas en La Vila Mazo, Chalets y casas terreras en Las Breñas. En Santa Cruz de La Palma te podemos ofrecer tenemos y una gran oferta de pisos, casas típicas palmeras, e incluso inmuebles para reformar o parcelas para ser construidas, también disponemos de inmuebles emblemáticos dentro del casco histórico. En el Valle de Aridane disponemos de varios chalets y casas terreras esplendidas. Tazacorte o Fuencaliente, lugares conocidos por sus espectaculares puestas de sol, disponemos de apartamentos con vistas al mar y casas unifamiliares. En Canarias Real Estate encontraras casas rurales aptas para la explotación turística, o fincas en la montaña para amantes de las estrellas y tranquilidad. Resumiendo, diremos que Katha Canarias Real Estate es el sitio más apropiado para comprar, vender o alquilar tu propiedad en La Palma.,Recuerda que la mejor inversión que puedas hacer en tu vida, debería estar relacionada con tu salud y la de los tuyos. La Palma es sinónimo de paz y tranquilidad. Nosotros te ayudamos hacer tus sueños realidad. Nuestras oficinas con sus asesores en Los Cancajos y Tazacorte se encuentran a tu disposición, independientemente de tus necesidades. Te ofrecemos servicio tasaciones y valoraciones inmobiliarias, te asesoramos a la hora de vender o comprar tu casa en La Palma.",Anuncio actualizado el 6 de marzo,0,0,4,0,0,segunda mano/buen estado,,,,,1,,,82750171, Casa o chalet independiente,,,El Paso,," , El Paso , La Palma, Santa Cruz de Tenerife ",,,"La Palma, Santa Cruz de Tenerife",4794,,2019-04-14,,500000,0,5,0,1,1,
"Se vende chalet de lujo con parcela de 1000 m2 y 298 m2 construidos, en planta vivienda tiene 4 dormitorios, 2 baños y 1 aso, gran salón- comedor, cocina con salida al exterior, todo la vivienda disfruta de una buena iluminación y el de esta tiene unas vistas espectaculares a la costa este de La Palma. Planta Baja disfruta de un gran porche, dos garajes, 1 baño, cuarto caldera. Los muros lindantes de la propiedad son de piedra tallada.,La Palma, Reserva Mundial de la Biosfera:,En pleno Océano Atlántico se encuentra la isla de La Palma, una Reserva de la Biosfera de 706 km2 que ofrece infinidad de posibilidades para un ritmo de vida relajado y benigno. El mercado inmobiliario en La Palma ofrece para esto una gran selección de inmuebles en plena naturaleza predominantemente intacta y a precios razonables.,En la isla de La Palma, la más noroccidental de las Islas Canarias, vivimos algo más de ochenta mil personas. De sus habitantes, los “palmeros”, dicen que “nunca tenemos prisa” y que somos “gente amable”. De esto nos gusta pensar que es así, e intentar ser consecuentes con ello. En los tiempos que vivimos actualmente, en lo que todo debe ser rápido y sin descanso, nos gusta tomarnos la vida sin agobios, sin prisa pero sin pausa, y tener la capacidad de decidir, al menos un poco, sobre nuestro tiempo sobre este lugar maravilloso.,Aquí, con nosotros podrás adquirir con plena confianza la casa de tus sueños, ya que serás asesorado por profesionales de la propiedad. Cuando hagas un recorrido por nuestra web, veras casas de campo en Garafia y Puntagorda que están al norte de La Palma. Terrenos y fincas en La Vila Mazo, Chalets y casas terreras en Las Breñas. En Santa Cruz de La Palma te podemos ofrecer tenemos y una gran oferta de pisos, casas típicas palmeras, e incluso inmuebles para reformar o parcelas para ser construidas, también disponemos de inmuebles emblemáticos dentro del casco histórico. En el Valle de Aridane disponemos de varios chalets y casas terreras esplendidas. Tazacorte o Fuencaliente, lugares conocidos por sus espectaculares puestas de sol, disponemos de apartamentos con vistas al mar y casas unifamiliares. En Canarias Real Estate encontraras casas rurales aptas para la explotación turística, o fincas en la montaña para amantes de las estrellas y tranquilidad. Resumiendo, diremos que Katha Canarias Real Estate es el sitio más apropiado para comprar, vender o alquilar tu propiedad en La Palma.,Recuerda que la mejor inversión que puedas hacer en tu vida, debería estar relacionada con tu salud y la de los tuyos. La Palma es sinónimo de paz y tranquilidad. Nosotros te ayudamos hacer tus sueños realidad. Nuestras oficinas con sus asesores en Los Cancajos y Tazacorte se encuentran a tu disposición, independientemente de tus necesidades. Te ofrecemos servicio tasaciones y valoraciones inmobiliarias, te asesoramos a la hora de vender o comprar tu casa en La Palma.",Anuncio actualizado el 20 de febrero,0,0,2,0,0,segunda mano/buen estado,,,,plaza de garaje incluida en el precio,0,,,82750149, Casa o chalet independiente,,,Breña Alta,," , Breña Alta , La Palma, Santa Cruz de Tenerife ",,,"La Palma, Santa Cruz de Tenerife",1000,,2019-04-14,,395000,0,4,0,0,1,
"Casa antigua para restauración completa en el centro de Santa Cruz de la Palma, calle Álvarez Abreu 65. La construcción esta datada en el año 1900. La casa cuenta con dos niveles: planta baja nivel de calle dividida en 3 partes, presta condiciones óptimas para locales comerciales total 135 m2. Planta alta dividida en cuatro estancias con 112 m2. Se dispone de informe técnico.,La Palma, Reserva Mundial de la Biosfera:,En pleno Océano Atlántico se encuentra la isla de La Palma, una Reserva de la Biosfera de 706 km2 que ofrece infinidad de posibilidades para un ritmo de vida relajado y benigno. El mercado inmobiliario en La Palma ofrece para esto una gran selección de inmuebles en plena naturaleza predominantemente intacta y a precios razonables.,En la isla de La Palma, la más noroccidental de las Islas Canarias, vivimos algo más de ochenta mil personas. De sus habitantes, los “palmeros”, dicen que “nunca tenemos prisa” y que somos “gente amable”. De esto nos gusta pensar que es así, e intentar ser consecuentes con ello. En los tiempos que vivimos actualmente, en lo que todo debe ser rápido y sin descanso, nos gusta tomarnos la vida sin agobios, sin prisa pero sin pausa, y tener la capacidad de decidir, al menos un poco, sobre nuestro tiempo sobre este lugar maravilloso.,Aquí, con nosotros podrás adquirir con plena confianza la casa de tus sueños, ya que serás asesorado por profesionales de la propiedad. Cuando hagas un recorrido por nuestra web, veras casas de campo en Garafia y Puntagorda que están al norte de La Palma. Terrenos y fincas en La Vila Mazo, Chalets y casas terreras en Las Breñas. En Santa Cruz de La Palma te podemos ofrecer tenemos y una gran oferta de pisos, casas típicas palmeras, e incluso inmuebles para reformar o parcelas para ser construidas, también disponemos de inmuebles emblemáticos dentro del casco histórico. En el Valle de Aridane disponemos de varios chalets y casas terreras esplendidas. Tazacorte o Fuencaliente, lugares conocidos por sus espectaculares puestas de sol, disponemos de apartamentos con vistas al mar y casas unifamiliares. En Canarias Real Estate encontraras casas rurales aptas para la explotación turística, o fincas en la montaña para amantes de las estrellas y tranquilidad. Resumiendo, diremos que Katha Canarias Real Estate es el sitio más apropiado para comprar, vender o alquilar tu propiedad en La Palma.,Recuerda que la mejor inversión que puedas hacer en tu vida, debería estar relacionada con tu salud y la de los tuyos. La Palma es sinónimo de paz y tranquilidad. Nosotros te ayudamos hacer tus sueños realidad. Nuestras oficinas con sus asesores en Los Cancajos y Tazacorte se encuentran a tu disposición, independientemente de tus necesidades. Te ofrecemos servicio tasaciones y valoraciones inmobiliarias, te asesoramos a la hora de vender o comprar tu casa en La Palma.",Anuncio actualizado el 22 de febrero,0,0,1,0,0,segunda mano/buen estado,,,,,0,,,82750117, Casa o chalet independiente,,,Santa Cruz de la Palma,," , Santa Cruz de la Palma , La Palma, Santa Cruz de Tenerife ",,,"La Palma, Santa Cruz de Tenerife",247,,2019-04-14,,186000,0,3,0,0,0,
"Amplio y luminoso piso en pleno centro de Los Llanos de Aridane. La vivienda cuenta con una superficie de 92m2, distribuidos de la siguiente forma: vestíbulo, cocina independiente con cuarto pileta, salón-comedor con amplio ventanal y acceso al balcón de unos 6m2, un cuarto de baño de cuatro piezas con bañera y tres amplios dormitorios. Además, la vivienda cuenta con un cuarto extra en la azotea para diversos usos. El edificio dispone de ascensor.,La Palma, Reserva Mundial de la Biosfera:,En pleno Océano Atlántico se encuentra la isla de La Palma, una Reserva de la Biosfera de 706 km2 que ofrece infinidad de posibilidades para un ritmo de vida relajado y benigno. El mercado inmobiliario en La Palma ofrece para esto una gran selección de inmuebles en plena naturaleza predominantemente intacta y a precios razonables.,En la isla de La Palma, la más noroccidental de las Islas Canarias, vivimos algo más de ochenta mil personas. De sus habitantes, los “palmeros”, dicen que “nunca tenemos prisa” y que somos “gente amable”. De esto nos gusta pensar que es así, e intentar ser consecuentes con ello. En los tiempos que vivimos actualmente, en lo que todo debe ser rápido y sin descanso, nos gusta tomarnos la vida sin agobios, sin prisa pero sin pausa, y tener la capacidad de decidir, al menos un poco, sobre nuestro tiempo sobre este lugar maravilloso.,Aquí, con nosotros podrás adquirir con plena confianza la casa de tus sueños, ya que serás asesorado por profesionales de la propiedad. Cuando hagas un recorrido por nuestra web, veras casas de campo en Garafia y Puntagorda que están al norte de La Palma. Terrenos y fincas en La Vila Mazo, Chalets y casas terreras en Las Breñas. En Santa Cruz de La Palma te podemos ofrecer tenemos y una gran oferta de pisos, casas típicas palmeras, e incluso inmuebles para reformar o parcelas para ser construidas, también disponemos de inmuebles emblemáticos dentro del casco histórico. En el Valle de Aridane disponemos de varios chalets y casas terreras esplendidas. Tazacorte o Fuencaliente, lugares conocidos por sus espectaculares puestas de sol, disponemos de apartamentos con vistas al mar y casas unifamiliares. En Canarias Real Estate encontraras casas rurales aptas para la explotación turística, o fincas en la montaña para amantes de las estrellas y tranquilidad. Resumiendo, diremos que Katha Canarias Real Estate es el sitio más apropiado para comprar, vender o alquilar tu propiedad en La Palma.,Recuerda que la mejor inversión que puedas hacer en tu vida, debería estar relacionada con tu salud y la de los tuyos. La Palma es sinónimo de paz y tranquilidad. Nosotros te ayudamos hacer tus sueños realidad. Nuestras oficinas con sus asesores en Los Cancajos y Tazacorte se encuentran a tu disposición, independientemente de tus necesidades. Te ofrecemos servicio tasaciones y valoraciones inmobiliarias, te asesoramos a la hora de vender o comprar tu casa en La Palma.",Anuncio actualizado el 20 de febrero,0,0,1,0,0,segunda mano/buen estado,,,planta 1ª exterior,,0,,,82750080,Piso,,1,Los Llanos de Aridane,," , Los Llanos de Aridane , La Palma, Santa Cruz de Tenerife ",,,"La Palma, Santa Cruz de Tenerife",92,,2019-04-14,,119000,0,3,0,0,1,
"Espectacular propiedad en un sitio privilegiado de la Isla. Con preciosas vistas al mar y montaña.,Está compuesta por la vivienda principal, un apartamento con la entrada individual, y la bodega con lagar. La vivienda principal de 250 m2 esta dividida en 2 plantas, la entrada privada, garaje para 3 coches y espacio para barbacoa. Consta de 4 habitaciones y 3 baños, esta completamente amueblada. ,El apartamento de 2 habitaciones, terraza, plaza de parking y entrada privada esta separado de la casa. ,Bodega de estilo canario de 32 m2 puede ser usado como bodega o reformar y adaptar otro apartamento. Los 1,067 m2 de terreno alrededor de la casa, con un huerto y espacio de descanso. ,La propiedad esta ubicada muy cera del centro de San José, supermercados, colegios etc. … Gran oportunidad para una familia o como inversión turística. ,La Palma, Reserva Mundial de la Biosfera:,En pleno Océano Atlántico se encuentra la isla de La Palma, una Reserva de la Biosfera de 706 km2 que ofrece infinidad de posibilidades para un ritmo de vida relajado y benigno. El mercado inmobiliario en La Palma ofrece para esto una gran selección de inmuebles en plena naturaleza predominantemente intacta y a precios razonables.,En la isla de La Palma, la más noroccidental de las Islas Canarias, vivimos algo más de ochenta mil personas. De sus habitantes, los “palmeros”, dicen que “nunca tenemos prisa” y que somos “gente amable”. De esto nos gusta pensar que es así, e intentar ser consecuentes con ello. En los tiempos que vivimos actualmente, en lo que todo debe ser rápido y sin descanso, nos gusta tomarnos la vida sin agobios, sin prisa pero sin pausa, y tener la capacidad de decidir, al menos un poco, sobre nuestro tiempo sobre este lugar maravilloso.,Aquí, con nosotros podrás adquirir con plena confianza la casa de tus sueños, ya que serás asesorado por profesionales de la propiedad. Cuando hagas un recorrido por nuestra web, veras casas de campo en Garafia y Puntagorda que están al norte de La Palma. Terrenos y fincas en La Vila Mazo, Chalets y casas terreras en Las Breñas. En Santa Cruz de La Palma te podemos ofrecer tenemos y una gran oferta de pisos, casas típicas palmeras, e incluso inmuebles para reformar o parcelas para ser construidas, también disponemos de inmuebles emblemáticos dentro del casco histórico. ,En el Valle de Aridane disponemos de varios chalets y casas terreras esplendidas. Tazacorte o Fuencaliente, lugares conocidos por sus espectaculares puestas de sol, disponemos de apartamentos con vistas al mar y casas unifamiliares. En Canarias Real Estate encontraras casas rurales aptas para la explotación turística, o fincas en la montaña para amantes de las estrellas y tranquilidad. Resumiendo, diremos que Katha Canarias Real Estate es el sitio más apropiado para comprar, vender o alquilar tu propiedad en La Palma.,Recuerda que la mejor inversión que puedas hacer en tu vida, debería estar relacionada con tu salud y la de los tuyos. La Palma es sinónimo de paz y tranquilidad. ,Nosotros te ayudamos hacer tus sueños realidad. Nuestras oficinas con sus asesores en Los Cancajos y Tazacorte se encuentran a tu disposición, independientemente de tus necesidades. Te ofrecemos servicio tasaciones y valoraciones inmobiliarias, te asesoramos a la hora de vender o comprar tu casa en La Palma.",Anuncio actualizado el 3 de marzo,0,0,4,0,0,segunda mano/buen estado,,,,plaza de garaje incluida en el precio,0,,,82750052, Casa o chalet independiente,,,Breña Alta,," , Breña Alta , La Palma, Santa Cruz de Tenerife ",,,"La Palma, Santa Cruz de Tenerife",1067,,2019-04-14,,300000,0,6,0,0,1,
"Se vende chalet con esplendidas vistas al océano y puestas de sol en Los Quemados, Fuencaliente. Especialmente acondicionada para individualistas. La vivienda tiene unos 160 m2 construidos distribuidos en 3 dormitorios, 1 baño y un aseo, cocina, varias terrazas. Ésta se encuentra sobre una parcela de 530 m2.,La Palma, Reserva Mundial de la Biosfera:,En pleno Océano Atlántico se encuentra la isla de La Palma, una Reserva de la Biosfera de 706 km2 que ofrece infinidad de posibilidades para un ritmo de vida relajado y benigno. El mercado inmobiliario en La Palma ofrece para esto una gran selección de inmuebles en plena naturaleza predominantemente intacta y a precios razonables.,En la isla de La Palma, la más noroccidental de las Islas Canarias, vivimos algo más de ochenta mil personas. De sus habitantes, los “palmeros”, dicen que “nunca tenemos prisa” y que somos “gente amable”. De esto nos gusta pensar que es así, e intentar ser consecuentes con ello. En los tiempos que vivimos actualmente, en lo que todo debe ser rápido y sin descanso, nos gusta tomarnos la vida sin agobios, sin prisa pero sin pausa, y tener la capacidad de decidir, al menos un poco, sobre nuestro tiempo sobre este lugar maravilloso.,Aquí, con nosotros podrás adquirir con plena confianza la casa de tus sueños, ya que serás asesorado por profesionales de la propiedad. Cuando hagas un recorrido por nuestra web, veras casas de campo en Garafia y Puntagorda que están al norte de La Palma. Terrenos y fincas en La Vila Mazo, Chalets y casas terreras en Las Breñas. En Santa Cruz de La Palma te podemos ofrecer tenemos y una gran oferta de pisos, casas típicas palmeras, e incluso inmuebles para reformar o parcelas para ser construidas, también disponemos de inmuebles emblemáticos dentro del casco histórico. En el Valle de Aridane disponemos de varios chalets y casas terreras esplendidas. Tazacorte o Fuencaliente, lugares conocidos por sus espectaculares puestas de sol, disponemos de apartamentos con vistas al mar y casas unifamiliares. En Canarias Real Estate encontraras casas rurales aptas para la explotación turística, o fincas en la montaña para amantes de las estrellas y tranquilidad. Resumiendo, diremos que Katha Canarias Real Estate es el sitio más apropiado para comprar, vender o alquilar tu propiedad en La Palma.,Recuerda que la mejor inversión que puedas hacer en tu vida, debería estar relacionada con tu salud y la de los tuyos. La Palma es sinónimo de paz y tranquilidad. Nosotros te ayudamos hacer tus sueños realidad. Nuestras oficinas con sus asesores en Los Cancajos y Tazacorte se encuentran a tu disposición, independientemente de tus necesidades. Te ofrecemos servicio tasaciones y valoraciones inmobiliarias, te asesoramos a la hora de vender o comprar tu casa en La Palma.",Anuncio actualizado el 3 de abril,0,0,1,0,0,segunda mano/buen estado,,,,,1,,,82750013, Casa o chalet independiente,,,Fuencaliente de la Palma,," , Fuencaliente de la Palma , La Palma, Santa Cruz de Tenerife ",,,"La Palma, Santa Cruz de Tenerife",530,,2019-04-14,,175000,0,3,0,0,1,
"Se vende amplio piso en el centro de Los Llanos. La propiedad cuenta con una superficie útil de 186 m2 y consta de 5 dormitorios, el principal con baño privado, y otro baño con bañera y ducha.,La cocina es independiente y tiene un salón-comedor con unas magníficas vistas y una terraza. ,La vivienda se encuentra en pleno centro de la cuidad y a pocos minutos de todos los servicios necesarios. ,Es de interés decir que el piso se encuentra en una situación extraordinaria en el centro de Los Llanos, con una cantidad de espacio excepcional para constituir una vivienda privilegiada en Los Llanos de Aridane. ,La Palma, Reserva Mundial de la Biosfera:,En pleno Océano Atlántico se encuentra la isla de La Palma, una Reserva de la Biosfera de 706 km2 que ofrece infinidad de posibilidades para un ritmo de vida relajado y benigno. El mercado inmobiliario en La Palma ofrece para esto una gran selección de inmuebles en plena naturaleza predominantemente intacta y a precios razonables.,En la isla de La Palma, la más noroccidental de las Islas Canarias, vivimos algo más de ochenta mil personas. De sus habitantes, los “palmeros”, dicen que “nunca tenemos prisa” y que somos “gente amable”. De esto nos gusta pensar que es así, e intentar ser consecuentes con ello. En los tiempos que vivimos actualmente, en lo que todo debe ser rápido y sin descanso, nos gusta tomarnos la vida sin agobios, sin prisa pero sin pausa, y tener la capacidad de decidir, al menos un poco, sobre nuestro tiempo sobre este lugar maravilloso.,Aquí, con nosotros podrás adquirir con plena confianza la casa de tus sueños, ya que serás asesorado por profesionales de la propiedad. Cuando hagas un recorrido por nuestra web, veras casas de campo en Garafia y Puntagorda que están al norte de La Palma. Terrenos y fincas en La Vila Mazo, Chalets y casas terreras en Las Breñas. En Santa Cruz de La Palma te podemos ofrecer tenemos y una gran oferta de pisos, casas típicas palmeras, e incluso inmuebles para reformar o parcelas para ser construidas, también disponemos de inmuebles emblemáticos dentro del casco histórico. En el Valle de Aridane disponemos de varios chalets y casas terreras esplendidas. Tazacorte o Fuencaliente, lugares conocidos por sus espectaculares puestas de sol, disponemos de apartamentos con vistas al mar y casas unifamiliares. En Canarias Real Estate encontraras casas rurales aptas para la explotación turística, o fincas en la montaña para amantes de las estrellas y tranquilidad. Resumiendo, diremos que Katha Canarias Real Estate es el sitio más apropiado para comprar, vender o alquilar tu propiedad en La Palma.,Recuerda que la mejor inversión que puedas hacer en tu vida, debería estar relacionada con tu salud y la de los tuyos. La Palma es sinónimo de paz y tranquilidad. Nosotros te ayudamos hacer tus sueños realidad. Nuestras oficinas con sus asesores en Los Cancajos y Tazacorte se encuentran a tu disposición, independientemente de tus necesidades. Te ofrecemos servicio tasaciones y valoraciones inmobiliarias, te asesoramos a la hora de vender o comprar tu casa en La Palma.",Anuncio actualizado el 2 de abril,0,0,2,0,0,segunda mano/buen estado,,,planta 1ª exterior,plaza de garaje incluida en el precio,0,,,84299066,Piso,,1,Los Llanos de Aridane,Urb. Edificio Idafe," Plaza de La Constitución s/n , Urb. Edificio Idafe , Los Llanos de Aridane , La Palma, Santa Cruz de Tenerife ",Plaza de La Constitución s/n,,"La Palma, Santa Cruz de Tenerife",190,186,2019-04-14,,290000,0,5,0,0,1,
"- Apartamento moderno con balcón.,- Vista directa al mar.,- Con Trastero (trastero / lavadora).,- Cuarto de baño.,- Hermosa terraza en la azotea con excelentes vistas.,- con ascensor,- Tiendas y restaurantes a poca distancia.,- Ideal como apartamento vacacional.,Localización:,Está ubicado en el lado oeste de La Palma en Tazacorte. Esta ciudad es una de las ciudades más antiguas y hermosas de La Palma. El apartamento se encuentra a una altitud de unos 100m sobre el nivel del mar y se encuentra en el centro de la ciudad. Playas, autobuses y tiendas de Tazacorte se halla a poca distancia. Tazacorte tiene la mayor cantidad de horas de sol en España, por lo que el apartamento se encuentra en un clima cálido durante todo el año.",Anuncio actualizado el 9 de abril,0,1,1,0,0,segunda mano/buen estado,,,planta 2ª exterior,,0,,no dispone de calefacción,84735999,Piso,,1,Tazacorte,Calle del puerto s/n," Calle del puerto s/n , Tazacorte , La Palma, Santa Cruz de Tenerife ",,,"La Palma, Santa Cruz de Tenerife",55,47,2019-04-14,oeste,87000,0,1,1,0,1,
