ad_description,ad_last_update,air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,condition,construct_date,energetic_certif,floor,garage,garden,ground_size,heating,house_id,house_type,kitchen,lift,loc_city,loc_district,loc_full,loc_neigh,loc_street,loc_zone,m2_real,m2_useful,obtention_date,orientation,price,reduced_mobility,room_num,storage_room,swimming_pool,terrace,unfurnished
"Casa unifamiliar aislada situada en planas de le Torres, dispone de 3 dormitorios, salón comedor con chimenea, 2 baños completos, amplio garaje. TODO EN UNA PLANTA, con piscina de uso privativo y jardín de unos 1000 metros Llame e infórmese! [IW].",Anuncio actualizado el 9 de marzo,0,0,2,0,0,,,,,,0,,,82715550, Casa o chalet,,,Torrelles de Foix,," , Torrelles de Foix , Alt Penedès, Barcelona ",,,"Alt Penedès, Barcelona",1000,,2019-04-12,,132820,0,3,1,0,0,
"Piso exterior de 65 metros construidos, Cocina equipada independiente, balcón, 3 habitaciones, 1 baño completo con plato de ducha. Se trata de un 3º Sin ascensor. Vistas despejadas y zona comunitaria con piscina. LLAME E INFORMESE,[IW].",Anuncio actualizado el 9 de marzo,0,0,1,0,0,,,,exterior,,0,,,82740511,Piso,,0,Torrelles de Foix,," , Torrelles de Foix , Alt Penedès, Barcelona ",,,"Alt Penedès, Barcelona",65,,2019-04-12,,46450,0,3,0,1,0,
"Piso situado en Sant Marti Sarroca, tiene una superficie de 87mtres, distribuido en 2 dormitorios, 1 baño completo, salón comedor, cocina independiente. Finca en buen estado de conservación con plaza de aparcamiento y trastero incluido. LLAME E INFORMESE! [IW].",Anuncio actualizado el 9 de marzo,0,0,1,0,0,,,,exterior,,0,,,82709274,Piso,,0,Sant Martí Sarroca,," , Sant Martí Sarroca , Alt Penedès, Barcelona ",,,"Alt Penedès, Barcelona",88,78,2019-04-12,,124200,0,2,0,0,0,
"Piso exterior de 89 metros construidos, Cocina equipada independiente, balcón, 4 habitaciones, 1 baño completo con plato de ducha. Se trata de un 3º Sin ascensor. Vistas despejadas. LLAME E INFORMESE[IW].",Anuncio actualizado el 9 de marzo,0,0,1,0,0,,,no indicado,planta 2ª exterior,,0,,,82695706,Piso,,0,Sant Pere de Riudebitlles,," , Sant Pere de Riudebitlles , Alt Penedès, Barcelona ",,,"Alt Penedès, Barcelona",89,86,2019-04-12,,106830,0,4,0,0,0,
"Casa unifamiliar aislada situada en Pontons urb, Can Sendro, dispone de 3 dormitorios, salón comedor, 2 baños completos, vivienda para reformar completamente. TODA EN UNA PLANTA, y jardín de unos 400 metros Llame e infórmese! [IW].",Anuncio actualizado el 9 de marzo,0,0,2,0,0,,,no indicado,,,1,,,82715552, Casa o chalet,,,Pontons,," , Pontons , Alt Penedès, Barcelona ",,,"Alt Penedès, Barcelona",405,,2019-04-12,,82600,0,3,0,0,0,
"Piso muy céntrico, Consta de salón comedor con salida a terraza, cocina independiente a balcón, 4 dormitorios con armarios empotrados, 1 baño, Muy bien situado. Es un 4º sin ascensor. LLAME E INFORMESE! [IW].",Anuncio actualizado el 9 de marzo,0,0,1,0,0,segunda mano/buen estado,,,exterior,,0,,,83238393,Piso,,0,Vilafranca del Penedès,Distrito Sant Julià," , Distrito Sant Julià , Vilafranca del Penedès , Alt Penedès, Barcelona ",,,"Alt Penedès, Barcelona",100,87,2019-04-12,,135790,0,4,0,0,0,
"Piso de 89 m2 compuesto de recibidor, cocina, comedor-estar, 3 dormitorios con suelos de parquet y 2 baños. Dispone de un patio de unos 20 m2 con sol de tarde con salida directa desde el comedor.",Anuncio actualizado el 5 de abril,0,0,2,0,0,segunda mano/buen estado,,en trámite,bajo,,0,,,84371226,Piso,,0,Santa Margarida i els Monjos,," , Santa Margarida i els Monjos , Alt Penedès, Barcelona ",,,"Alt Penedès, Barcelona",89,82,2019-04-12,,99110,0,3,0,0,0,
,Anuncio actualizado el 20 de febrero,0,0,1,0,0,segunda mano/buen estado,,no indicado,,plaza de garaje incluida en el precio,0,,,26626713, Casa o chalet independiente,,,Torrelles de Foix,Urb. can coral," Calle Drago, 18 , Urb. can coral , Torrelles de Foix , Alt Penedès, Barcelona ","Calle Drago, 18",,"Alt Penedès, Barcelona",70,,2019-04-12,,80000,0,2,0,0,0,
,Anuncio actualizado el 27 de enero,0,0,1,0,0,segunda mano/buen estado,,no indicado,1 planta,,0,,,32998694, Chalet adosado,,,Gelida,"Calle Tarongers, 17"," Calle Tarongers, 17 , Gelida , Alt Penedès, Barcelona ",,,"Alt Penedès, Barcelona",65,,2019-04-12,,130000,0,3,0,0,0,
,Anuncio actualizado el 18 de enero,0,0,1,0,0,segunda mano/para reformar,,en trámite,planta 2ª exterior,,0,,,33855126,Piso,,1,Vilafranca del Penedès,Distrito Centre Vila," Calle de la parellada, 4 , Distrito Centre Vila , Vilafranca del Penedès , Alt Penedès, Barcelona ","Calle de la parellada, 4",,"Alt Penedès, Barcelona",160,,2019-04-12,,250000,0,4,0,0,1,
,Anuncio actualizado el 12 de marzo,0,0,2,0,0,segunda mano/para reformar,,no indicado,3 plantas,,0,,,34196527, Chalet adosado,,,Avinyonet del Penedès,"Calle torre romana, 7"," Calle torre romana, 7 , Avinyonet del Penedès , Alt Penedès, Barcelona ",,,"Alt Penedès, Barcelona",66,197,2019-04-12,"sur, oeste",75000,0,4,0,0,0,
,Anuncio actualizado el 7 de abril,0,0,2,0,0,segunda mano/buen estado,2012,no indicado,,,0,,,35995360, Casa o chalet independiente,,,Sant Martí Sarroca,"Calle Verge de Montserrat, 6"," Calle Verge de Montserrat, 6 , Sant Martí Sarroca , Alt Penedès, Barcelona ",,,"Alt Penedès, Barcelona",420,,2019-04-12,,265000,0,4,0,0,0,
"FINQUES ESTRUCH, Casa en Venta en el Plà del Penedès a reformar de 165 m2 con 3 habitaciones dobles, con posibilidad de construir otra habitación en las golfas. La casa tiene acceso por 2 calles, y dispone de una cocina con chimenea, terraza, parking y trastero. En el centro del pueblo tranquilo y acogedor a 5m de Vilafranca del Penedès.",Anuncio actualizado el 5 de diciembre,0,0,1,0,0,,,no indicado,3 plantas,plaza de garaje incluida en el precio,0,,,39886698, Casa o chalet,,,El Pla del Penedès,," , El Pla del Penedès , Alt Penedès, Barcelona ",,,"Alt Penedès, Barcelona",165,110,2019-04-12,,99000,0,3,0,0,0,
"Piso muy acogedor en planta baja. Tiene una superficie de 68 m. que se distribuyen en un salón-comedor, amplia cocina independiente. Dos habitaciones dobles y un baño completo. Todo exterior.,Plaza del parking incluida en el precio.",Anuncio actualizado el 19 de marzo,0,0,1,0,0,segunda mano/buen estado,2006,,bajo exterior,plaza de garaje incluida en el precio,0,,,39624186,Piso,,1,Sant Llorenç d'Hortons,," , Sant Llorenç d'Hortons , Alt Penedès, Barcelona ",,,"Alt Penedès, Barcelona",90,68,2019-04-12,,105000,0,2,0,0,0,
"Piso en muy buena zona y cerca de todos los servicios, tres habitaciones ( dos dobles y una individual) exteriores.,1 baño completo con plato de ducha, salon con salida a balcon y cocina independiente con salida a lavadero,Suelos de parquet, ventanas de aluminio, ascensor.,No necesita reformas, listo para entrar a vivir.",Anuncio actualizado el 10 de abril,0,1,1,0,0,segunda mano/buen estado,,no indicado,planta 4ª,,0,,calefacción individual,83202903,Piso,,1,Vilafranca del Penedès,Distrito Barceloneta - Molí d'En Rovira," , Distrito Barceloneta - Molí d'En Rovira , Vilafranca del Penedès , Alt Penedès, Barcelona ",,,"Alt Penedès, Barcelona",95,80,2019-04-12,,105000,0,3,0,0,0,
"Casa de pueblo para reformar a 5 min de Vilafranca del Penedés en pueblo muy tranquilo y dispone de todos los servicios,Terreno con pozo de agua. Muy buena ubicación.,MUCHAS POSIBILIDADES,SOLICITE MAS INFORMACION.",Anuncio actualizado el 10 de abril,0,0,sin baños,0,0,segunda mano/para reformar,,no indicado,,,0,,,83174447, Casa de pueblo,,,Vilafranca del Penedès,Distrito Centre Vila," , Distrito Centre Vila , Vilafranca del Penedès , Alt Penedès, Barcelona ",,,"Alt Penedès, Barcelona",380,,2019-04-12,,158000,0,sin habitación,0,0,0,
Inmueble de 79 m² con 5 habitaciones y 2 baños ubicado en Vilafranca del Penedès (Barcelona).,Anuncio actualizado el 8 de abril,0,0,2,0,0,,,no indicado,,,0,,,84701607,Piso,,,Vilafranca del Penedès,Distrito Barceloneta - Molí d'En Rovira," , Distrito Barceloneta - Molí d'En Rovira , Vilafranca del Penedès , Alt Penedès, Barcelona ",,,"Alt Penedès, Barcelona",79,,2019-04-12,,69000,0,5,0,0,0,
"casa muy bien situada con piscina comunitaria muy bien cuidada y acondicionada para niños, se abre 4 meses al año, gastos incluidos en la comunidad.",Anuncio actualizado el 7 de abril,1,0,3,1,0,segunda mano/buen estado,,,3 plantas,plaza de garaje incluida en el precio,1,,,26120525, Chalet pareado,,,Gelida,Urb. La Fanga," Calle Enric Prat de la Riba, 41 , Urb. La Fanga , Gelida , Alt Penedès, Barcelona ","Calle Enric Prat de la Riba, 41",,"Alt Penedès, Barcelona",220,250,2019-04-12,"sur, este",347700,0,4,1,1,1,
"Se compone de dos habitaciones de matrimonio, dos individuales, dos cuartos de baño, una alacena y cuarto para la lavadora, cocina y comedor, y dos balcones.",Anuncio actualizado el 26 de noviembre,0,0,2,0,0,segunda mano/para reformar,,en trámite,planta 2ª exterior,,0,,,30019209,Piso,,0,Sant Pere de Riudebitlles,"Calle Delfi Ortiz, 25"," Calle Delfi Ortiz, 25 , Sant Pere de Riudebitlles , Alt Penedès, Barcelona ",,,"Alt Penedès, Barcelona",90,,2019-04-12,"este, oeste",70000,0,4,0,0,1,
Terraza de verano e invierno con techo abatible para poder aprovechar todo el año. electrodomesticos nuevos. muy luminoso y nuevo. salida directa de la terraza a la piscina. galeria muy grande.,Anuncio actualizado el 21 de diciembre,1,0,2,1,0,segunda mano/buen estado,,en trámite,bajo exterior,plaza de garaje incluida en el precio,0,,,35551768,Piso,,1,El Pla del Penedès,"Calle Joan Oró, 3"," Calle Joan Oró, 3 , El Pla del Penedès , Alt Penedès, Barcelona ",,,"Alt Penedès, Barcelona",80,,2019-04-12,,140000,0,3,1,1,1,
"Vivienda dúplex en edificio de muy pocos vecinos. Situación muy céntrica junto a todos los servicios. Muy soleado.,Promoción de obra nueva, muy luminosa y soleada. Situada muy céntrica y junto a todos los servicios. Se compone de locales, garajes y viviendas con parquet, calefacción y amplias terrazas.",Anuncio actualizado el 6 de marzo,0,0,2,0,0,promoción de obra nueva,,,,,0,,,37716085,Piso,,0,Sant Quintí de Mediona,," , Sant Quintí de Mediona , Alt Penedès, Barcelona ",,,"Alt Penedès, Barcelona",123,95,2019-04-12,,95600,0,3,0,0,0,
"Piso dúplex 91 m2 construidos, con comedor-estar con salida al balcón, cocina y 3 dormitorios, con baño completo.,Promoción de obra nueva, muy luminosa y soleada. Situada muy céntrica y junto a todos los servicios. Se compone de locales, garajes y viviendas con parquet, calefacción y amplias terrazas.",Anuncio actualizado el 6 de marzo,0,0,2,0,0,promoción de obra nueva,,,,,0,,,37716066,Piso,,1,Sant Quintí de Mediona,," , Sant Quintí de Mediona , Alt Penedès, Barcelona ",,,"Alt Penedès, Barcelona",91,75,2019-04-12,,110300,0,3,0,0,0,
"Urbanización con todos servicios!,Dispone de calefacción de gasoil, ventanas de climalit. ,Dispone de barbacoa de obra vista y jardín de más de 250 metros.,Accesos cercanos a la autopista y carreteras convencionales, parada de autobús a 100 metros.",Anuncio actualizado el 24 de marzo,1,0,2,1,0,segunda mano/buen estado,,,2 plantas,,0,,,81660159, Casa o chalet independiente,,,Sant Llorenç d'Hortons,"Avenida Circunvallació, 14"," Avenida Circunvallació, 14 , Sant Llorenç d'Hortons , Alt Penedès, Barcelona ",,,"Alt Penedès, Barcelona",490,,2019-04-12,"sur, este",150000,0,3,0,0,0,
"Casa a reformar en venta en Vilafranca del Penedes, Barcelona. Situada en una zona residencial tranquila, cerca de servicios, comercios, un centro educativo y de la parada de tren Vilafranca del Penedes. Con fácil acceso a las carreteras N-340 y C-15z. Descubre más ofertas exclusivas en holapisos. com.",Anuncio actualizado el 22 de enero,0,0,4,1,0,segunda mano/buen estado,,,,,1,,,38295722, Casa o chalet,,,Vilafranca del Penedès,Distrito La Girada," , Distrito La Girada , Vilafranca del Penedès , Alt Penedès, Barcelona ",,,"Alt Penedès, Barcelona",454,369,2019-04-12,,450000,0,4,0,0,0,
"Casa totalmente restaurada, dividida en 2 viviendas de 111 m² cada una. Con cocina, comedor, 2 baños y 4 habitaciones en cada vivienda. Situada en una parcela totalmente llana de 700 m² y con muy buenas vistas. ref 4165MA.",Anuncio actualizado el 24 de enero,0,0,2,0,0,segunda mano/buen estado,,no indicado,2 plantas,plaza de garaje incluida en el precio,0,,,83016059, Casa o chalet independiente,,,Font-Rubí,," , Font-Rubí , Alt Penedès, Barcelona ",,,"Alt Penedès, Barcelona",700,,2019-04-12,,260000,0,8,0,0,0,
"Casa de entidad bancaria. 230 m2, estan totalmente para reformar, con 4 dormitorios, comedor, cocina, 2 baños, garaje, con terraza. REF 5716MA.",Anuncio actualizado el 8 de noviembre,0,0,2,0,0,segunda mano/para reformar,,no indicado,2 plantas,plaza de garaje incluida en el precio,0,,,83016180, Casa o chalet independiente,,,Torrelles de Foix,," , Torrelles de Foix , Alt Penedès, Barcelona ",,,"Alt Penedès, Barcelona",230,,2019-04-12,,175500,0,4,0,0,0,
,Anuncio actualizado el 28 de febrero,0,1,1,0,0,segunda mano/para reformar,,en trámite,4 plantas,,0,,no dispone de calefacción,83072003, Chalet adosado,,,Sant Sadurní d'Anoia,," , Sant Sadurní d'Anoia , Alt Penedès, Barcelona ",,,"Alt Penedès, Barcelona",85,70,2019-04-12,,76000,0,2,1,0,1,
"A 15 km de Vilafranca del Penedès, edificación esquinera reformar en el centro de la población, a pocos metros del Ayuntamiento. Actualmente dispone de una planta de 160m2 y 10m2 de fachada. Posibilidad de edificar dos plantas y hacer la vivienda en la parte superior. Una oportunidad para construir la casa adaptándola a tus necesidades.,O. P. : 09/04/2019.",Anuncio actualizado el 9 de abril,0,0,2,0,0,,1900,inmueble exento,,plaza de garaje incluida en el precio,0,,,83577697, Casa o chalet,,,Sant Quintí de Mediona,," , Sant Quintí de Mediona , Alt Penedès, Barcelona ",,,"Alt Penedès, Barcelona",160,,2019-04-12,,65000,0,3,1,0,1,
casa catalogada tres planta y terraza 210 metros por planta.,Anuncio actualizado el 12 de abril,0,1,3,0,1,segunda mano/buen estado,1910,inmueble exento,,,1,,calefacción central: gas,84521793, Castillo,,,Sant Sadurní d'Anoia,"Calle de la Diputació, 1"," Calle de la Diputació, 1 , Sant Sadurní d'Anoia , Alt Penedès, Barcelona ",,,"Alt Penedès, Barcelona",610,600,2019-04-12,"norte, sur, este, oeste",800000,0,15,1,0,0,
precio negociable con gran descuento.,Anuncio actualizado el 7 de abril,0,0,3,0,0,segunda mano/buen estado,,no indicado,,,0,,,26633815, Casa o chalet independiente,,,Torrelles de Foix,Urb. poligono 1 parcela195," Avenida Can Coral, 195 , Urb. poligono 1 parcela195 , Torrelles de Foix , Alt Penedès, Barcelona ","Avenida Can Coral, 195",,"Alt Penedès, Barcelona",950,,2019-04-12,,245000,0,4,0,0,0,
,Anuncio actualizado el 13 de febrero,0,0,1,0,0,segunda mano/buen estado,,,planta 5ª,,0,,,39083279,Piso,,0,Sant Quintí de Mediona,Calle del pujol," Calle del pujol , Sant Quintí de Mediona , Alt Penedès, Barcelona ",,,"Alt Penedès, Barcelona",74,,2019-04-12,,62500,0,3,0,0,0,
"vivienda a 5 min. a pie de la estación y del centro del pueblo. Escuelas a 500 m.,Se vende amueblado, distribución:, terraza descubierta de 26 m2, 3 vecinos en el edificio, la casa dispone de:,portero automático.",Anuncio actualizado el 17 de enero,0,0,2,0,0,segunda mano/buen estado,,no indicado,planta 3ª exterior,plaza de garaje incluida en el precio,1,,,1760144,Dúplex,,1,Sant Sadurní d'Anoia,"Calle Vilarnau, 30"," Calle Vilarnau, 30 , Sant Sadurní d'Anoia , Alt Penedès, Barcelona ",,,"Alt Penedès, Barcelona",75,,2019-04-12,norte,200000,0,3,1,1,1,
Se vende casa en mediona: (entre vilafranca he igualada) para entrar a vivir 190m2 de vivienda mas garage de 36m2. parcela de 650m2 con piscina y huerto con frutales. 240.000 euros.,Anuncio actualizado el 15 de febrero,0,0,2,0,0,segunda mano/buen estado,,,2 plantas,plaza de garaje incluida en el precio,1,,,25218638, Casa o chalet independiente,,,Mediona,"Calle 17, 39 /41"," Calle 17, 39 /41 , Mediona , Alt Penedès, Barcelona ",,,"Alt Penedès, Barcelona",650,190,2019-04-12,este,200000,0,3,1,1,1,
"casa esquinera con vistas a la comarca de l'Alt Penedès. Se puede construir semisòtano, planta baja, primera planta y solarium.",Anuncio actualizado el 11 de noviembre,0,0,2,0,0,segunda mano/para reformar,,no indicado,,plaza de garaje incluida en el precio,0,,,27486807, Casa de pueblo,,,Avinyonet del Penedès,"Calle del Calvari, 38"," Calle del Calvari, 38 , Avinyonet del Penedès , Alt Penedès, Barcelona ",,,"Alt Penedès, Barcelona",200,200,2019-04-12,sur,75000,0,5,0,0,0,
"Casita de unos 60 metros cuadrados completamente nueva. Tiene un comedor con chimenea, dos habitaciones dobles, trastero, porche, terraza catalana y unas vistas fabulosas. Está orientada este/sur. El terreno tiene 1300 metros cuadrados en pendiente, con la posibilidad de construir otra casa más arriba. Se vende por no usarla. El precio es a convenir, estudiamos todas las ofertas.",Anuncio actualizado el 26 de marzo,0,0,1,0,1,segunda mano/buen estado,,no indicado,1 planta,,1,,,29590957, Casa rural,,,Mediona,Urb. Sant Elies," Calle Nou, 105 BIS , Urb. Sant Elies , Mediona , Alt Penedès, Barcelona ","Calle Nou, 105 BIS",,"Alt Penedès, Barcelona",1300,,2019-04-12,este,89000,0,2,1,0,1,
"Casa en urbanizacion y en plena naturaleza, dispone de todos los servicios. Comedor-salon de 45 metros cuadrados, salita, recién reformado. Gran terraza que rodea la casa, la finca esta totalmente vallada, cochera para 4 coches y garaje. Escucho ofertas, tambien la cambiaria por casa con terreno por los alrededores de Barcelona o piso en Barcelona.",Anuncio actualizado el 22 de noviembre,1,0,2,0,0,segunda mano/buen estado,,no indicado,1 planta,plaza de garaje incluida en el precio,1,,,29742252, Casa o chalet independiente,,,Olèrdola,Urb. dalemar," Calle del Taronger, 1 , Urb. dalemar , Olèrdola , Alt Penedès, Barcelona ","Calle del Taronger, 1",,"Alt Penedès, Barcelona",700,,2019-04-12,,180000,0,4,1,1,1,
"Casa ubicada en calle Presseguer N 67, Urb Coral, Torrelles de Foix código postal 08737, cuenta con tres habitaciones y un dormitorio.",Anuncio actualizado el 3 de enero,0,0,1,0,0,,,,,,0,,,31180645, Casa o chalet,,,Torrelles de Foix,," , Torrelles de Foix , Alt Penedès, Barcelona ",,,"Alt Penedès, Barcelona",262,235,2019-04-12,,99600,0,3,0,0,0,
Esta vivienda de tres habitaciones y un baño se encuentra en una zona residencial de Vilafranca del Penedes. El piso está bien comunicado con todos los servicios necesarios a su alrededor.,Anuncio actualizado el 3 de enero,0,0,1,0,0,,,,,,0,,,31181314,Piso,,0,Vilafranca del Penedès,Distrito L'Espirall," , Distrito L'Espirall , Vilafranca del Penedès , Alt Penedès, Barcelona ",,,"Alt Penedès, Barcelona",77,,2019-04-12,,85100,0,3,0,0,0,
"Piso de obra nueva cuenta con 71 m2 distribuidos en 3 dormitorios, 1 baño, cocina y salon. RefAltamira: ID D70593 Actualizado: 2019-04-11.,Promoción calle barcelona - el pla del penedesrefaltamira: idd30673 actualizado: 2019-04-11.",Anuncio actualizado el 12 de abril,0,0,1,0,0,promoción de obra nueva,,,,,0,,,31859185,Piso,,1,El Pla del Penedès,," , El Pla del Penedès , Alt Penedès, Barcelona ",,,"Alt Penedès, Barcelona",71,62,2019-04-12,,54600,0,3,0,0,0,
"Piso - Obra nueva. Edificio ubicado en una zona nueva del pueblo ELPLA DEL PENEDES (Barcelona). Pisos de varias tipologías. Cocina equipada y con muy buenos acabados. Espaciosos y exteriores. RefAltamira: ID D63296 Actualizado: 2019-04-11.,Promoción calle barcelona - el pla del penedesrefaltamira: idd30673 actualizado: 2019-04-11.",Anuncio actualizado el 12 de abril,0,0,1,0,0,promoción de obra nueva,,,,,0,,,32250168,Piso,,1,El Pla del Penedès,," , El Pla del Penedès , Alt Penedès, Barcelona ",,,"Alt Penedès, Barcelona",70,,2019-04-12,,66200,0,2,0,0,0,
"Piso con posibilidad de financiación. Edificio ubicado en una zona nueva del pueblo. Tres dormitorios, cocina equipada y con muy buenos acabados. Espacioso y exterior. RefAltamira: ID D72212 Actualizado: 2019-04-11.,Promoción calle barcelona - el pla del penedesrefaltamira: idd30673 actualizado: 2019-04-11.",Anuncio actualizado el 12 de abril,0,0,1,0,0,promoción de obra nueva,,,,,0,,,32500340,Piso,,1,El Pla del Penedès,," , El Pla del Penedès , Alt Penedès, Barcelona ",,,"Alt Penedès, Barcelona",79,72,2019-04-12,,83000,0,3,0,0,0,
"FANTASTICO APARTAMENTO CON PISCINA COMUNITARIA,PRIMER PISO LAVABOS Y COCINA REFORMADO, TRANQUILO CON BONITAS VISTAS,A LA MONTAÑA ,A DIEZ MINUTOS DE VILAFRANCA DEL PENEDES,Y SU PRECIO UN CHOLLO 39 000 EUROS..",Anuncio actualizado el 16 de diciembre,0,0,1,0,0,segunda mano/buen estado,,no indicado,planta 1ª exterior,,1,,,32742938,Piso,,0,Torrelles de Foix,"Raval, 102"," Raval, 102 , Torrelles de Foix , Alt Penedès, Barcelona ",,,"Alt Penedès, Barcelona",67,65,2019-04-12,norte,39000,0,3,0,1,0,
"Piso reformado y amueblado, tres habitaciones, comedor, cocina y baño. Situado delante de un colegio y al lado de un supermercado.",Anuncio actualizado el 24 de marzo,1,1,1,1,0,segunda mano/buen estado,,no indicado,planta 9ª exterior,,0,,,39675936,Piso,,1,Santa Margarida i els Monjos,"Avenida Mas Catarro, 6"," Avenida Mas Catarro, 6 , Santa Margarida i els Monjos , Alt Penedès, Barcelona ",,,"Alt Penedès, Barcelona",72,,2019-04-12,,90000,0,3,0,0,0,
"Piso en Venta en Vilafranca del Penedès. Piso a reformar en el barrio de Sant Julià de 67 m2, con 4 habitaciones (3 dobles), cocina y baño. El piso dispone de lavadero y trastero. Magnífica oportunidad por precio.",Anuncio actualizado el 1 de agosto,0,0,1,0,0,segunda mano/para reformar,,en trámite,planta 1ª exterior,,0,,,39679617,Piso,,0,Vilafranca del Penedès,Distrito Sant Julià," Abat Copons , Distrito Sant Julià , Vilafranca del Penedès , Alt Penedès, Barcelona ",Abat Copons,,"Alt Penedès, Barcelona",67,66,2019-04-12,sur,75000,0,4,1,0,0,
"Es una verdadera ocasión, vendo la casa que es a tres vientos a precio de solar, esta en el casco antiguo del pueblo, esta por reformar y al ser tan grande tiene multitud de posibilidades., la casa dispone de:,portero automático.",Anuncio actualizado el 3 de febrero,0,0,1,0,0,segunda mano/para reformar,,no indicado,2 plantas,,0,,,2071829, Casa o chalet independiente,,,Sant Cugat Sesgarrigues,"Calle Creus, 9"," Calle Creus, 9 , Sant Cugat Sesgarrigues , Alt Penedès, Barcelona ",,,"Alt Penedès, Barcelona",175,,2019-04-12,,99000,0,5,1,0,0,
"Piso de obra nueva con una superficie de 85 m2, ubicado en El Pla Del Penedes (Barcelona). Consta de 3 dormitorios, 2 baños, cocinaequipada y con muy buenos acabados. Espacioso y exterior. RefAltamira: ID D75182 Actualizado: 2019-04-11.,Promoción calle barcelona - el pla del penedesrefaltamira: idd30673 actualizado: 2019-04-11.",Anuncio actualizado el 12 de abril,0,0,2,0,0,promoción de obra nueva,,,,,0,,,35040109,Piso,,1,El Pla del Penedès,," , El Pla del Penedès , Alt Penedès, Barcelona ",,,"Alt Penedès, Barcelona",85,,2019-04-12,,86100,0,3,0,0,0,
,Anuncio actualizado el 7 de abril,0,0,2,0,0,segunda mano/buen estado,,no indicado,3 plantas,plaza de garaje incluida en el precio,0,,,27093521, Casa o chalet independiente,,,Puigdàlber,"Calle Manel Parellada, 9"," Calle Manel Parellada, 9 , Puigdàlber , Alt Penedès, Barcelona ",,,"Alt Penedès, Barcelona",300,,2019-04-12,,330000,0,4,0,0,0,
,Anuncio actualizado el 30 de diciembre,0,0,2,0,0,segunda mano/buen estado,,no indicado,planta 1ª exterior,plaza de garaje incluida en el precio,0,,,28072764,Piso,,1,Sant Llorenç d'Hortons,"Plaza Iglesia, 11"," Plaza Iglesia, 11 , Sant Llorenç d'Hortons , Alt Penedès, Barcelona ",,,"Alt Penedès, Barcelona",100,,2019-04-12,,195000,0,3,0,0,0,
,Anuncio actualizado el 17 de diciembre,0,0,1,0,0,segunda mano/buen estado,,no indicado,1 planta,,0,,,30024222, Torre,,,Gelida,"Calle Ombú, 5"," Calle Ombú, 5 , Gelida , Alt Penedès, Barcelona ",,,"Alt Penedès, Barcelona",635,,2019-04-12,,158000,0,3,0,0,0,
"FINQUES ESTRUCH,Pis en venda a Sant Llorenç d'Hortons. Consta de dues habitacions una d'elles doble. Bany complert amb banyera. Cuina independent totalment equipada. Terra de gres i finestres d'alumini. Calefacció. Ascensor. Inclou plaça de parking. Preu immillorable!.",Anuncio actualizado el 5 de septiembre,0,0,1,0,0,,2006,no indicado,exterior,,0,,,30355539,Piso,,,Sant Llorenç d'Hortons,," , Sant Llorenç d'Hortons , Alt Penedès, Barcelona ",,,"Alt Penedès, Barcelona",65,60,2019-04-12,,105000,0,2,0,0,0,
"FINQUES ESTRUCH-Casa en venta en el Portell, Piera. La vivienda está en una sola planta, consta de dues habtiacions una d'elles doble. Bany complert amb duxa. Cuina americana però queda recollideta, molt funcional. La casa té garatge per 1 cotxe. Especataular terrassa de 35m2. Parecella de 550m2 amb hort cultivat. La casa necessita reformes però si t'agrada el camp és ideal.",Anuncio actualizado el 3 de julio,0,0,1,0,0,,1983,no indicado,,,0,,,30409365, Casa o chalet,,,Sant Sadurní d'Anoia,," , Sant Sadurní d'Anoia , Alt Penedès, Barcelona ",,,"Alt Penedès, Barcelona",550,65,2019-04-12,,86000,0,2,0,0,0,
"FINQUES ESTRUCH-Piso en venta en Torrelavit. A tan solo 3 minutos de Sant Sadurni. Piso de 4 habitaciones de las cuales dos son dobles. Fabuloso comedor y cocina independiente. EL piso está reformado. calefaccion de gas natural, ventanas aluminio. Finca sin ascensor, segundo piso. Terraza-balcon para poder disfrutar de un buen momento!.",Anuncio actualizado el 5 de septiembre,0,0,2,0,0,,,no indicado,,,0,,,30957192,Piso,,,Torrelavit,," , Torrelavit , Alt Penedès, Barcelona ",,,"Alt Penedès, Barcelona",100,95,2019-04-12,,99000,0,4,0,0,0,
"FINQUES ESTRUCH, Casa en venta a Sant Pere de Riudebitlles, con acabados exelents 3 habitacions, cocina, salon comedor, sotano-garage con calefacción, televisor preparado como sala para fiestas trastero, jardin exterior con jacutzzi com plataforma de madera que cubre i descubre automaticamente exelente. seguido de jardin con cesped y mesa. Acabado termico entodas las ventanas el sofa esta hecho a medida en la pared curbada del salon!.",Anuncio actualizado el 29 de noviembre,0,0,2,0,0,,,no indicado,3 plantas,,1,,,31175169, Casa o chalet,,,Sant Pere de Riudebitlles,," , Sant Pere de Riudebitlles , Alt Penedès, Barcelona ",,,"Alt Penedès, Barcelona",100,175,2019-04-12,,175000,0,3,1,0,0,
