ad_description,ad_last_update,air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,condition,construct_date,energetic_certif,floor,garage,garden,ground_size,heating,house_id,house_type,kitchen,lift,loc_city,loc_district,loc_full,loc_neigh,loc_street,loc_zone,m2_real,m2_useful,obtention_date,orientation,price,reduced_mobility,room_num,storage_room,swimming_pool,terrace,unfurnished
"Edificio en una de las calles mas atractivas, 4 alturas, planta baja con local de unos 80 m2. plantas altas vivienda, varias terrazas abiertas y cerradas, ultima planta con altillo, acristalado, con vistas, edificio para rehabilitar. Vivienda exclusivamente en venta en Intasa.",Anuncio actualizado el 18 de julio,0,1,2,0,0,segunda mano/para reformar,,inmueble exento,4 plantas,,0,,,81811254, Chalet adosado,,,Zamora,Distrito Casco Antiguo," Calle de Balborraz s/n , Distrito Casco Antiguo , Zamora , Área de Zamora, Zamora ",Calle de Balborraz s/n,,"Área de Zamora, Zamora",110,280,2019-04-11,este,145000,0,6,1,0,1,
"Piso en el centrp de Zamora, 3ª planta sin barreras, 3 dormitorios, baño, salón, cocina ndependiente, sevicios centrales, ascensor, garaje, tratero.",Anuncio actualizado el 4 de septiembre,0,0,1,0,0,segunda mano/buen estado,,,planta 3ª exterior,plaza de garaje incluida en el precio,1,,calefacción central: gasoil,82206200,Piso,,1,Zamora,Distrito La Lana," Plaza Cuartel Viejo, Zamora s/n , Distrito La Lana , Zamora , Área de Zamora, Zamora ","Plaza Cuartel Viejo, Zamora s/n",,"Área de Zamora, Zamora",92,80,2019-04-11,,132000,1,3,1,0,1,
"Piso completamente reformado, 3 dormitorios, salón, cocina, 2 terrazas, baño, ascensor, en el mismo centro de Zamora.",Anuncio actualizado el 14 de enero,0,0,1,0,0,segunda mano/buen estado,,en trámite,planta 4ª exterior,,0,,calefacción individual,83443774,Piso,,1,Zamora,Distrito Ensanche," santa teresa s/n , Distrito Ensanche , Zamora , Área de Zamora, Zamora ",santa teresa s/n,,"Área de Zamora, Zamora",95,82,2019-04-11,,127000,0,3,0,0,1,
BALBORRAZ. Al lado de la Plaza Mayor. Se vende piso de 4 dormitorios y 1 baño. Balcón a la calle. Necesita reforma. Muchas posibilidades. 39.900 €.,Anuncio actualizado el 31 de diciembre,0,1,1,0,0,segunda mano/para reformar,1850,inmueble exento,planta 2ª exterior,,0,,no dispone de calefacción,83710536,Piso,,0,Zamora,Distrito Casco Antiguo," Balborraz, 16 , Distrito Casco Antiguo , Zamora , Área de Zamora, Zamora ","Balborraz, 16",,"Área de Zamora, Zamora",100,80,2019-04-11,este,39900,0,4,0,0,0,
casa en San Marcial del vino. Consta de casa de dos pisos.,Anuncio actualizado el 1 de febrero,0,0,1,0,0,segunda mano/para reformar,,no indicado,2 plantas,,0,,,83874972, Chalet adosado,,,El Perdigon,"Calle Berzallas, 6"," Calle Berzallas, 6 , El Perdigon , Área de Zamora, Zamora ",,,"Área de Zamora, Zamora",90,,2019-04-11,,9500,0,3,1,0,0,
,Anuncio actualizado el 10 de abril,0,0,1,0,0,segunda mano/buen estado,,en trámite,planta 2ª exterior,,0,,,84712146,Piso,,0,Zamora,Distrito Hiniesta - Villapando," Calle Valcabado, 4 , Distrito Hiniesta - Villapando , Zamora , Área de Zamora, Zamora ","Calle Valcabado, 4",,"Área de Zamora, Zamora",73,,2019-04-11,,56000,0,2,0,0,1,
,Anuncio actualizado el 26 de marzo,0,1,2,0,0,segunda mano/buen estado,,no indicado,planta 2ª exterior,,0,,,84805677,Piso,,1,Zamora,Distrito La Lana," Calle Sancho IV, 36 , Distrito La Lana , Zamora , Área de Zamora, Zamora ","Calle Sancho IV, 36",,"Área de Zamora, Zamora",80,,2019-04-11,,150000,0,3,0,0,1,
"Apartamento en Zamora zona Vistalegre, 79 m. de superficie, 2 habitaciones dobles, 2 baños, propiedad en buen estado, cocina equipada, orientación oeste, suelo de tarima, carpintería exterior de climalit., Extras: ascensor, calefaccion, gas ciudad, piscina comunitaria, puerta blindada, trastero, centros comerciales, parques, vistas despejadas, zonas infantiles, Gastos de comunidad: 49 Eur., ,Venta: 98.000 €.",Anuncio actualizado el 27 de marzo,0,0,2,0,0,segunda mano/buen estado,2008,no indicado,planta 2ª,,0,,,84839590,Piso,,1,Zamora,Distrito Pantoja - Vista Alegre," , Distrito Pantoja - Vista Alegre , Zamora , Área de Zamora, Zamora ",,,"Área de Zamora, Zamora",79,70,2019-04-11,oeste,98000,0,2,1,1,0,
"Precio negociable, segun condiciones.,Se admiten ofertas.",Anuncio actualizado el 10 de abril,0,1,3,0,0,,,no indicado,planta 2ª,,0,,,26037430,Piso,,,Zamora,Distrito Centro," Calle de Santa Clara , Distrito Centro , Zamora , Área de Zamora, Zamora ",Calle de Santa Clara,,"Área de Zamora, Zamora",240,230,2019-04-11,,235000,0,6,0,0,0,
"En la planta baja tiene 1 salón con chimenea, cocina, 4 dormitorios y 3 baños.,En la primera planta 1 salón, 2 dormitorios, y 1 baño.,Garaje y piscina en construcción.",Anuncio actualizado el 10 de abril,0,0,4,0,0,,,no indicado,,plaza de garaje incluida en el precio,0,,,35161654, Casa o chalet independiente,,,Morales del Vino,Calle Malvasía," Calle Malvasía , Morales del Vino , Área de Zamora, Zamora ",,,"Área de Zamora, Zamora",500,384,2019-04-11,,400000,0,6,1,0,1,
"Construido con materiales de muy buena calidad.,Prácticamente piso a estrenar.",Anuncio actualizado el 10 de abril,0,0,1,0,0,,2009,no indicado,bajo,plaza de garaje incluida en el precio,0,,,38492349,Piso,,1,Zamora,Distrito Barrio Pinilla," Calle San Basilio , Distrito Barrio Pinilla , Zamora , Área de Zamora, Zamora ",Calle San Basilio,,"Área de Zamora, Zamora",54,45,2019-04-11,este,80000,0,1,1,0,1,
"Casa de pueblo para reformar. 5 habitaciones, salon-cocina, baño, corral, patio, palomar y desván grande. Precio negociable.",Anuncio actualizado el 24 de febrero,0,0,1,0,0,segunda mano/para reformar,,no indicado,1 planta,,0,,,83753834, Casa de pueblo,,,Gallegos del Pan,"Calle Central, 33"," Calle Central, 33 , Gallegos del Pan , Área de Zamora, Zamora ",,,"Área de Zamora, Zamora",350,200,2019-04-11,,18000,0,5,0,0,1,
"Se vende por traslado; en condiciones para entrar a vivir; exterior y muy acogedor; zona tranquila y proximidad al centro; vecinos sin animales de compañia; en la inmediaciones: guarderia y colegio público, hotel, centro de salud, museo, paseo por el Duero y ciudad deportiva., 3 vecinos en planta. Ascensor.,Se cambiaria por otro en León o Madrid.",Anuncio actualizado el 14 de marzo,0,0,1,1,0,segunda mano/buen estado,,,planta 1ª exterior,plaza de garaje incluida en el precio,0,,,1810910,Piso,,1,Zamora,Distrito Centro," Avenida del Mengue, 1 , Distrito Centro , Zamora , Área de Zamora, Zamora ","Avenida del Mengue, 1",,"Área de Zamora, Zamora",80,65,2019-04-11,"sur, oeste",96000,0,2,1,0,0,
"Se vende casa en el centro de Zamora junto a la plaza mayor, en una de las calles mas emblemáticas de la ciudad. Hace esquina. Planta baja mas dos alturas de 90m2 cada una. Un gran patio en la parte trasera de la vivienda. Vivienda para reformar. Precio 100.000 €.",Anuncio actualizado el 8 de diciembre,0,0,3,0,0,segunda mano/para reformar,1900,inmueble exento,2 plantas,,0,,,38990085, Casa o chalet independiente,,,Zamora,Distrito Centro," , Distrito Centro , Zamora , Área de Zamora, Zamora ",,,"Área de Zamora, Zamora",219,,2019-04-11,,100000,0,9,0,0,0,
,Anuncio actualizado el 30 de enero,1,0,3,1,0,segunda mano/buen estado,2009,,planta 1ª exterior,plaza de garaje incluida en el precio,0,,calefacción individual: gas natural,39957332,Piso,,1,Zamora,Distrito Centro," PELAYO, 13 , Distrito Centro , Zamora , Área de Zamora, Zamora ","PELAYO, 13",,"Área de Zamora, Zamora",110,90,2019-04-11,oeste,190000,1,4,0,0,1,
"Impecable, seminuevo, 3 dormitorios, armarios empotrados, 2 baños completos, salón, cocina independiente con terraza, gas ciudad, exterior, muy luminoso, amueblado, garaje, trastero, ascensor, sin barreras.",Anuncio actualizado el 3 de mayo,0,1,2,1,0,segunda mano/buen estado,2008,en trámite,planta 3ª exterior,plaza de garaje incluida en el precio,0,,,40413983,Piso,,1,Zamora,Distrito Barrio Pinilla," Calle salamanca , Distrito Barrio Pinilla , Zamora , Área de Zamora, Zamora ",Calle salamanca,,"Área de Zamora, Zamora",112,88,2019-04-11,este,160000,1,3,1,0,0,
"Vivienda a reformar en un entorno muy tranquilo, cercana al duero. Con posibilidad de financiación al 100%.",Anuncio actualizado el 19 de febrero,0,0,1,0,0,segunda mano/buen estado,,,,,0,,,33652205,Piso,,0,Zamora,Distrito Barrio Pinilla," Calle de fermoselle , Distrito Barrio Pinilla , Zamora , Área de Zamora, Zamora ",Calle de fermoselle,,"Área de Zamora, Zamora",55,,2019-04-11,,38500,0,1,0,0,0,
"Vivienda en el casco urbano de Zamora, zona tranquila y bien comunicada, con facilidad para aparcar pues no hay estacionamiento regulado. Autobuses, zonas ajardinadas, hospital próximo. Amplia vivienda de tres habitaciones, salón, cocina y cuarto de baño, necesita reformas. Amplia galería en la cocina y totalmente exterior, la vivienda aunque carece de ascensor es un primero.",Anuncio actualizado el 4 de abril,0,0,1,0,0,segunda mano/para reformar,,,,,0,,,39771141,Piso,,0,Zamora,Distrito Barrio Pinilla," Calle de salamanca , Distrito Barrio Pinilla , Zamora , Área de Zamora, Zamora ",Calle de salamanca,,"Área de Zamora, Zamora",91,71,2019-04-11,,56000,0,3,0,0,0,
"Piso en venta con una reforma realizada con mucho mimo, hecha para uno mismo, para disfrutarla y con acabados de calidad., , Se ubica en el ensanche de la ciudad, en Regimiento de Toledo, a un paso de casa tienes todo lo que necesitas. Podrás olvidarte del coche para tus desplazamientos diarios. , ,Llama ahora para fijar una visita!",Anuncio actualizado el 29 de noviembre,0,0,2,1,0,segunda mano/buen estado,,,planta 4ª,,0,,,83334678,Piso,,1,Zamora,Distrito Ensanche," Calle Regimiento de Toledo , Distrito Ensanche , Zamora , Área de Zamora, Zamora ",Calle Regimiento de Toledo,,"Área de Zamora, Zamora",105,,2019-04-11,,165000,0,3,0,0,0,
"Piso en muy buen estado, 3ª planta, ascensor, 110 m2. utiles, 4 dormitorios, 2 baños, salón, cocina amueblada con galeria, terraza, servicios centrales, 100 € de comunidad, incluye agua caliente y calefacción.",Anuncio actualizado el 4 de diciembre,0,0,2,0,0,segunda mano/buen estado,1988,no indicado,planta 3ª exterior,,0,,,81482111,Piso,,1,Zamora,Distrito Las Vegas - La Feria," puentica , Distrito Las Vegas - La Feria , Zamora , Área de Zamora, Zamora ",puentica,,"Área de Zamora, Zamora",125,110,2019-04-11,,126000,0,4,0,0,1,
"Piso en zamora, zamora.",Anuncio actualizado el 30 de marzo,0,0,1,0,0,segunda mano/buen estado,,,bajo,,0,,,83849023,Piso,,0,Zamora,Distrito La Candelaria," Calle Candelaria Ruiz del Árbol , Distrito La Candelaria , Zamora , Área de Zamora, Zamora ",Calle Candelaria Ruiz del Árbol,,"Área de Zamora, Zamora",50,,2019-04-11,,88200,0,2,0,0,0,
"Estupendo piso de 5 dormitorios, amplio y muy soleado en la avenida de las tres cruces con grandes posibilidades. Necesita reforma.",Anuncio actualizado el 21 de febrero,0,0,1,0,0,segunda mano/buen estado,,,,,0,,,84260434,Piso,,0,Zamora,Distrito Ensanche," Avenida de las Tres Cruces , Distrito Ensanche , Zamora , Área de Zamora, Zamora ",Avenida de las Tres Cruces,,"Área de Zamora, Zamora",137,,2019-04-11,,257000,0,5,0,0,0,
"Piso en todo El Centro de Zamora, con las mejores calidades del mercado. Muy luminoso y todo exterior. Ideal para una persona o una pareja.",Anuncio actualizado el 7 de abril,0,1,1,1,0,segunda mano/buen estado,,en trámite,planta 2ª exterior,plaza de garaje incluida en el precio,0,,,82286860,Piso,,1,Zamora,Distrito Centro," Calle de San Andrés, 3 , Distrito Centro , Zamora , Área de Zamora, Zamora ","Calle de San Andrés, 3",,"Área de Zamora, Zamora",75,72,2019-04-11,,150000,0,2,0,0,0,
Atico - duples.,Anuncio actualizado el 10 de abril,0,0,2,1,0,segunda mano/buen estado,1985,no indicado,planta 5ª,plaza de garaje incluida en el precio,0,,,26037088,Piso,,1,Zamora,Distrito La Candelaria," Calle Doctor Olivares , Distrito La Candelaria , Zamora , Área de Zamora, Zamora ",Calle Doctor Olivares,,"Área de Zamora, Zamora",165,135,2019-04-11,,250000,0,4,1,0,1,
"El precio puede ser negociable según las condiciones, se admiten ofertas razonables.",Anuncio actualizado el 10 de abril,0,0,1,1,0,segunda mano/buen estado,1985,no indicado,planta 4ª,,0,,,26037270,Piso,,1,Zamora,Distrito Ensanche," Calle Ferrocarril , Distrito Ensanche , Zamora , Área de Zamora, Zamora ",Calle Ferrocarril,,"Área de Zamora, Zamora",100,82,2019-04-11,,108000,0,3,1,0,1,
Muy soleado todo el piso.,Anuncio actualizado el 10 de abril,0,0,1,0,0,segunda mano/para reformar,,no indicado,planta 3ª,,0,,,36378921,Piso,,,Zamora,Distrito Los Bloques," Calle de Cuba , Distrito Los Bloques , Zamora , Área de Zamora, Zamora ",Calle de Cuba,,"Área de Zamora, Zamora",100,85,2019-04-11,,42000,0,3,0,0,1,
"Se puede construir una altura mas, bajo mas dos alturas.,Mas de 300 m2.",Anuncio actualizado el 10 de abril,0,0,sin baños,0,0,segunda mano/para reformar,,no indicado,,,0,,,31495906, Chalet adosado,,,Zamora,Distrito La Lana," Calle Laneros , Distrito La Lana , Zamora , Área de Zamora, Zamora ",Calle Laneros,,"Área de Zamora, Zamora",130,180,2019-04-11,,36000,0,sin habitación,0,0,0,
"SEMINUEVO, piso 2 dormitorios en San Lázaro.,2 baños, tarima.,Casi ESTRENO.,Garaje opcional no incluido en el precio.,Cocina amueblada.",Anuncio actualizado el 26 de marzo,0,0,2,1,0,segunda mano/buen estado,,,planta 2ª exterior,,0,,,40030655,Piso,,1,Zamora,Distrito San Lázaro," Calle La Estrella , Distrito San Lázaro , Zamora , Área de Zamora, Zamora ",Calle La Estrella,,"Área de Zamora, Zamora",75,65,2019-04-11,,92000,0,2,0,0,0,
"Vendo vivienda de 108 M2, de 3 habitaciones y 1 baño, amplias habitaciones, muy luminoso, y un baño de más de 6 M², amueblado, con calefacción central y ascensor,Precio Venta Vivienda: 82.500 €.",Anuncio actualizado el 26 de febrero,0,0,1,0,0,segunda mano/buen estado,,,planta 2ª exterior,,0,,,40061409,Piso,,1,Zamora,Distrito Las Vegas - La Feria," Calle Doctor Fleming , Distrito Las Vegas - La Feria , Zamora , Área de Zamora, Zamora ",Calle Doctor Fleming,,"Área de Zamora, Zamora",128,108,2019-04-11,,77000,1,3,0,0,0,
"Piso en Zamora zona Eroski, 114 m. de superficie, 4 habitaciones dobles, 2 baños, propiedad en buen estado, cocina sólo muebles, suelo de gres., Extras: ascensor, balcon, calefaccion, galeria, gas ciudad, terraza, Gastos de comunidad: 25 Eur., ,Venta: 79.000 €.",Anuncio actualizado el 16 de marzo,0,1,2,0,0,segunda mano/buen estado,,en trámite,planta 9ª,,0,,,39122052,Piso,,1,Zamora,Distrito Hiniesta - Villapando," , Distrito Hiniesta - Villapando , Zamora , Área de Zamora, Zamora ",,,"Área de Zamora, Zamora",114,90,2019-04-11,,79000,0,4,0,0,1,
"Piso en Zamora zona Puerta nueva, 85 m. de superficie, una habitación doble y 2 habitaciones sencillas, 2 baños, propiedad en buen estado, cocina equipada, orientación norte sur, suelo de parquet., Extras: adaptado minus. , agua, armarios empotrados, ascensor, balcon, calefaccion (), galeria, gas ciudad, luz, trastero (cerrado), árboles, centros médicos, colegios, garaje incluido, Gastos de comunidad: 50 Eur. (aprox. ), ,Venta: 144.000 €.",Anuncio actualizado el 30 de marzo,0,1,2,1,0,segunda mano/buen estado,2000,no indicado,planta 6ª exterior,plaza de garaje incluida en el precio,0,,,39569720,Piso,,1,Zamora,Distrito Centro," , Distrito Centro , Zamora , Área de Zamora, Zamora ",,,"Área de Zamora, Zamora",85,75,2019-04-11,"norte, sur",144000,1,3,1,0,0,
"Dúplex en Zamora zona Pantoja, 120 m. de superficie, 27 m2 de terraza (3 terrazas), 3 habitaciones dobles, 2 baños, propiedad nueva, suelo de tarima, carpintería exterior de aluminio lacado., Extras: arma. empotrados, ascensor, calefaccion, garaje, linea telefonica, puerta blindada, terraza, todo exterior, trastero, Gastos de comunidad: 52 Eur., ,Venta: 159.000 €.",Anuncio actualizado el 2 de abril,0,0,2,1,0,,2009,,planta 6ª exterior,plaza de garaje incluida en el precio,0,,,82014341,Dúplex,,1,Zamora,Distrito Pantoja - Vista Alegre," , Distrito Pantoja - Vista Alegre , Zamora , Área de Zamora, Zamora ",,,"Área de Zamora, Zamora",120,86,2019-04-11,,159000,0,3,1,0,1,
"Cómodo apartamento en edificio de reciente construcción. Amplio salón y habitaciones. Salón con cocina americana.,Aprovecha para verlo hoy, mañana tal vez sea tarde.,Mas información en.",Anuncio actualizado el 10 de abril,0,0,1,0,0,segunda mano/buen estado,,,planta 3ª,,0,,calefacción individual,82466046,Piso,,1,Zamora,Distrito Centro," Ronda de Puerta Nueva , Distrito Centro , Zamora , Área de Zamora, Zamora ",Ronda de Puerta Nueva,,"Área de Zamora, Zamora",63,55,2019-04-11,,84000,0,2,0,0,0,
"Piso de 3 habitaciones dobles en muy buen estado, cerca de la zona centro, estación de trenes y autobuses, campus universitario, y con muy buenas vistas.,Muy luminoso, con cocina equipada, y un balcón con vistas despejadas.,Parquet, recientemente acuchillado.,Sin barreras arquitectónicas.,Mas información en la web.",Anuncio actualizado el 10 de abril,0,1,1,0,0,segunda mano/buen estado,,en trámite,planta 3ª,,0,,,82779218,Piso,,1,Zamora,Distrito Pantoja - Vista Alegre," Carretera de la Estación , Distrito Pantoja - Vista Alegre , Zamora , Área de Zamora, Zamora ",Carretera de la Estación,,"Área de Zamora, Zamora",85,72,2019-04-11,,80000,0,3,0,0,1,
"Apartamento reformado con 2 terrazas, una de ellas abierta de unos 32m2.,Junto al puente de hierro y paseo del Duero.,Habitación principal con armario tipo vestidor.,Cuenta con zona de parking comunitario.,Luminoso y tranquilo.,Salón con acceso directo a la terraza.,Puertas de haya, mosquiteras.,Más información en inmobiliaria del Duero.",Anuncio actualizado el 10 de abril,0,0,1,1,0,segunda mano/buen estado,,en trámite,bajo,plaza de garaje incluida en el precio,0,,calefacción individual,39706930,Piso,,1,Zamora,Distrito La Candelaria," Avenida de portugal , Distrito La Candelaria , Zamora , Área de Zamora, Zamora ",Avenida de portugal,,"Área de Zamora, Zamora",75,59,2019-04-11,este,89000,0,2,0,0,1,
"Calefacción central incluida en el precio.,Piso amplio de 4 dormitorios. Despensa en cocina.,Plaza de garaje incluida.,Imprescindible información económica.",Anuncio actualizado el 10 de abril,0,1,1,0,0,segunda mano/buen estado,,en trámite,planta 2ª,plaza de garaje incluida en el precio,0,,,83333566,Piso,,1,Zamora,Distrito La Candelaria," Calle Cid , Distrito La Candelaria , Zamora , Área de Zamora, Zamora ",Calle Cid,,"Área de Zamora, Zamora",115,100,2019-04-11,,90000,0,4,0,0,0,
"Apartamento en Zamora zona Candelaria, 93 m. de superficie, 2 habitaciones dobles, un baño, propiedad en buen estado, cocina equipada, suelo de tarima., Extras: armarios empotrados, ascensor, balcon, calefaccion, gas ciudad, trastero (dentro de la vivienda), ,Venta: 99.000 €.",Anuncio actualizado el 13 de marzo,0,1,1,1,0,segunda mano/buen estado,2002,,planta 4ª,,0,,,83580834,Piso,,1,Zamora,Distrito La Candelaria," , Distrito La Candelaria , Zamora , Área de Zamora, Zamora ",,,"Área de Zamora, Zamora",93,80,2019-04-11,,99000,0,2,1,0,0,
"Vendo vivienda de 72 M2, de 3 habitaciones y 1 baño (con posibilidad de sacar otro baño a mayores sin problema, ya que se inhablitó para usar de estancia de trabajo), calefacción de gas.,Precio Venta Vivienda: 115.000 €.",Anuncio actualizado el 7 de febrero,0,1,1,0,0,segunda mano/buen estado,,,planta 3ª exterior,,0,,,40060560,Piso,,1,Zamora,Distrito Ensanche," Calle Santa Teresa , Distrito Ensanche , Zamora , Área de Zamora, Zamora ",Calle Santa Teresa,,"Área de Zamora, Zamora",92,72,2019-04-11,,100000,0,3,0,0,0,
,Anuncio actualizado el 13 de marzo,0,0,1,0,0,segunda mano/buen estado,,,planta 1ª exterior,,0,,calefacción individual: gas natural,28088064,Piso,,1,Zamora,Distrito Centro," Calle Alfonso de Castro, 6 , Distrito Centro , Zamora , Área de Zamora, Zamora ","Calle Alfonso de Castro, 6",,"Área de Zamora, Zamora",78,68,2019-04-11,,101000,1,2,0,0,0,
"VIVIENDA COMPLETAMENTE EXTERIOR. 2 terrazas.,Despensa. Cocina amplia.,Plaza de garaje cerrada.,Muy bien situado, zona muy tranquila, colegios, institutos, campus universitario, zonas verdes, supermercados.",Anuncio actualizado el 4 de febrero,0,1,2,1,0,segunda mano/buen estado,,en trámite,planta 5ª exterior,plaza de garaje incluida en el precio,0,,calefacción central: gasoil,84138733,Piso,,1,Zamora,Distrito Pantoja - Vista Alegre," LAS VIÑAS , Distrito Pantoja - Vista Alegre , Zamora , Área de Zamora, Zamora ",LAS VIÑAS,,"Área de Zamora, Zamora",115,92,2019-04-11,,179000,0,4,0,0,0,
"Vivienda situada en pleno centro de Zamora. Muy buenas vistas a PARQUE DE LA MARINA.,Muy amplia, ideal para compartir vivienda y despacho profesional.,Bien comunicada, con todos los servicios cerca: parques, paseo, tiendas, supermercados...",Anuncio actualizado el 4 de febrero,0,0,3,1,0,segunda mano/buen estado,,,planta 2ª exterior,plaza de garaje incluida en el precio,0,,calefacción central: gasoil,84139078,Piso,,1,Zamora,Distrito Ensanche," PRÍNCIPE DE ASTURIAS , Distrito Ensanche , Zamora , Área de Zamora, Zamora ",PRÍNCIPE DE ASTURIAS,,"Área de Zamora, Zamora",300,240,2019-04-11,,350000,0,5,0,0,1,
"IMPECABLE Chalet muy bien situado y comunicado. Rodeado de todos los servicios.,Magníficas vistas. Muy soleado. Jardín y amplias terrazas.,Bodega. ,Vestidor.",Anuncio actualizado el 27 de marzo,0,0,4,1,0,segunda mano/buen estado,,,3 plantas,plaza de garaje incluida en el precio,1,,calefacción individual: gas natural,84140346, Chalet adosado,,,Zamora,Distrito Pantoja - Vista Alegre," HOSPITAL , Distrito Pantoja - Vista Alegre , Zamora , Área de Zamora, Zamora ",HOSPITAL,,"Área de Zamora, Zamora",140,240,2019-04-11,,340000,0,5,0,0,1,
"Vendo vivienda OBRA NUEVA de 60 M² útiles, de 2 habitaciones y 2 baños, en una de las zonas más céntricas de Zamora, al pie de Santa Clara. Calefacción individual gas ciudad, ascensor, ventanas abatible de aluminio y cristal climalit doble vidrio, tarima flotante de roble, sistema antirrobo, con Plaza de Garaje a mayores si se desea. Precio Venta Vivienda: 150.000 € + IVA.",Anuncio actualizado el 1 de marzo,0,1,2,1,0,segunda mano/buen estado,2010,no indicado,planta 2ª interior,plaza de garaje por 28.000 eur adicionales,0,,calefacción individual,84190623,Piso,,1,Zamora,Distrito Centro," Calle Cortinas San Miguel, Zamora , Distrito Centro , Zamora , Área de Zamora, Zamora ","Calle Cortinas San Miguel, Zamora",,"Área de Zamora, Zamora",75,60,2019-04-11,,150000,1,2,0,0,0,
"Vendo vivienda de 93 M2, de 3 habitaciones y 2 baños, reformada, con tarima flotante y los baños reformados, calefaccion central de gas natural, amueblado y con servicio de portería. Garaje y trastero incluidos en el precio. Zona muy céntrica,Precio Venta Vivienda y Garaje incluido: 150.000 €.",Anuncio actualizado el 27 de febrero,0,1,2,1,0,segunda mano/buen estado,,,planta 2ª exterior,plaza de garaje incluida en el precio,0,,,40040279,Piso,,1,Zamora,Distrito Ensanche," Avenida REQUEJO , Distrito Ensanche , Zamora , Área de Zamora, Zamora ",Avenida REQUEJO,,"Área de Zamora, Zamora",113,93,2019-04-11,,150000,1,3,1,0,1,
"Vendo vivienda de 73 M2, de 4 habitaciones y 1 baño y 1 aseo, calefaccion por acumuladores, pero está preparado para meter gas. Parking incluido en el precio. Zona muy céntrica. Para reformar,Precio Venta Vivienda y parking incluido: 84.000 €.",Anuncio actualizado el 27 de febrero,0,0,2,0,0,segunda mano/buen estado,,,planta 5ª interior,plaza de garaje incluida en el precio,0,,,40074158,Piso,,1,Zamora,Distrito Ensanche," Avenida Principe de Asturias , Distrito Ensanche , Zamora , Área de Zamora, Zamora ",Avenida Principe de Asturias,,"Área de Zamora, Zamora",93,73,2019-04-11,,84000,1,4,0,0,0,
"Vendo vivienda de 90 M2, de 4 habitaciones y 2 baños, calefaccion central. Garaje incluido en el precio. Precio Venta Vivienda y Garaje incluido: 105.000 €.",Anuncio actualizado el 27 de febrero,0,1,2,0,0,segunda mano/buen estado,1970,en trámite,planta 1ª exterior,plaza de garaje incluida en el precio,0,,calefacción central: gasoil,84467448,Piso,,1,Zamora,Distrito Ensanche," Avenida del Cardenal Cisneros, Zamora , Distrito Ensanche , Zamora , Área de Zamora, Zamora ","Avenida del Cardenal Cisneros, Zamora",,"Área de Zamora, Zamora",105,90,2019-04-11,,105000,0,4,0,0,0,
"Vendo vivienda de 80 M2, de 3 habitaciones y 1 baño, frente a Telepizza.,Precio Venta Vivienda: 105.000 €.",Anuncio actualizado el 27 de febrero,0,1,1,0,0,segunda mano/buen estado,,,planta 2ª interior,,0,,,40061389,Piso,,1,Zamora,Distrito Ensanche," Calle Amargura , Distrito Ensanche , Zamora , Área de Zamora, Zamora ",Calle Amargura,,"Área de Zamora, Zamora",100,80,2019-04-11,,105000,0,3,0,0,0,
"Vendo vivienda de 85 M2, de 2 habitaciones y 2 baños. Calefacción y agua caliente central, tarima, ventanas de aluminio, persianas eléctricas, puertas correderas y TOTALMENTE REFORMADO.,Precio Venta Vivienda: 215.000 €.",Anuncio actualizado el 19 de marzo,0,0,2,1,0,segunda mano/buen estado,1977,en trámite,planta 1ª interior,,0,,calefacción central: gasoil,84477532,Piso,,1,Zamora,Distrito Ensanche," Avenida de las Tres Cruces, Zamora , Distrito Ensanche , Zamora , Área de Zamora, Zamora ","Avenida de las Tres Cruces, Zamora",,"Área de Zamora, Zamora",105,85,2019-04-11,,215000,0,2,0,0,0,
"Vendo vivienda a un precio muy económico, ideal como inversión. La vivienda tiene 75 metros construidos y dispone de dos plantas y está compuesta por 2 habitaciones y 1 baño. Se encuentra en La Cuesta del Piñedo,Precio Venta Vivienda: 30.000 €.",Anuncio actualizado el 26 de marzo,0,0,2,0,0,segunda mano/buen estado,1933,en trámite,bajo exterior,,0,,no dispone de calefacción,84541747,Piso,,0,Zamora,Distrito Centro," Cuesta del Piñedo , Distrito Centro , Zamora , Área de Zamora, Zamora ",Cuesta del Piñedo,,"Área de Zamora, Zamora",90,75,2019-04-11,,30000,0,2,0,0,0,
"Vendo vivienda de 92 M² útiles, de 3 habitaciones y 2 baños. Calefacción de Gas Natural, ventanas dobles climalit y con mosquitera. Si se necesita garaje hay posibilidad de compra en un edificio cercano.,Precio Venta Vivienda: 84.500 €.,Precio Venta Plaza de Garaje: 13.000 €.",Anuncio actualizado el 17 de marzo,0,0,2,0,0,segunda mano/buen estado,,en trámite,planta 4ª exterior,plaza de garaje por 13.000 eur adicionales,0,,calefacción individual: gas natural,84601363,Piso,,1,Zamora,Distrito San Lázaro," Cuesta de la Morana , Distrito San Lázaro , Zamora , Área de Zamora, Zamora ",Cuesta de la Morana,,"Área de Zamora, Zamora",105,92,2019-04-11,,84500,0,3,0,0,0,
